id,REF_AREA,TIME_PERIOD,POLLUTION_VALUE,TERRITORIAL_LEVEL
NZL09C2017,NZL09C,2017,8.1,CITY
NZL09C2018,NZL09C,2018,8.6,CITY
NZL09C2019,NZL09C,2019,9.0,CITY
NZL09C2020,NZL09C,2020,7.5,CITY
KOR12F1990,KOR12F,1990,26.5,FUA
KOR12F1995,KOR12F,1995,26.0,FUA
KOR12F2000,KOR12F,2000,25.7,FUA
KOR12F2001,KOR12F,2001,24.7,FUA
KOR12F2002,KOR12F,2002,25.4,FUA
KOR12F2003,KOR12F,2003,25.2,FUA
KOR12F2004,KOR12F,2004,24.3,FUA
KOR12F2005,KOR12F,2005,24.8,FUA
KOR12F2006,KOR12F,2006,25.0,FUA
KOR12F2007,KOR12F,2007,24.7,FUA
KOR12F2008,KOR12F,2008,25.0,FUA
KOR12F2009,KOR12F,2009,23.2,FUA
KOR12F2010,KOR12F,2010,22.0,FUA
KOR12F2011,KOR12F,2011,25.0,FUA
KOR12F2012,KOR12F,2012,25.6,FUA
KOR12F2013,KOR12F,2013,27.2,FUA
KOR12F2014,KOR12F,2014,28.5,FUA
KOR12F2015,KOR12F,2015,25.8,FUA
KOR12F2016,KOR12F,2016,26.1,FUA
KOR12F2017,KOR12F,2017,25.8,FUA
KOR12F2018,KOR12F,2018,26.0,FUA
KOR12F2019,KOR12F,2019,25.7,FUA
KOR12F2020,KOR12F,2020,25.2,FUA
NL015C1990,NL015C,1990,22.3,CITY
NL015C1995,NL015C,1995,20.6,CITY
NL015C2000,NL015C,2000,18.4,CITY
NL015C2001,NL015C,2001,17.6,CITY
NL015C2002,NL015C,2002,17.9,CITY
NL015C2003,NL015C,2003,18.7,CITY
NL015C2004,NL015C,2004,17.1,CITY
NL015C2005,NL015C,2005,16.6,CITY
NL015C2006,NL015C,2006,17.8,CITY
NL015C2007,NL015C,2007,16.6,CITY
NL015C2008,NL015C,2008,15.4,CITY
NL015C2009,NL015C,2009,15.1,CITY
NL015C2010,NL015C,2010,16.3,CITY
NL015C2011,NL015C,2011,15.9,CITY
NL015C2012,NL015C,2012,14.1,CITY
NL015C2013,NL015C,2013,12.9,CITY
NL015C2014,NL015C,2014,12.4,CITY
NL015C2015,NL015C,2015,12.9,CITY
NL015C2016,NL015C,2016,11.9,CITY
NL015C2017,NL015C,2017,12.3,CITY
NL015C2018,NL015C,2018,11.8,CITY
NL015C2019,NL015C,2019,10.7,CITY
NL015C2020,NL015C,2020,10.5,CITY
IE005C1990,IE005C,1990,18.5,CITY
IE005C1995,IE005C,1995,17.5,CITY
IE005C2000,IE005C,2000,16.2,CITY
IE005C2001,IE005C,2001,15.2,CITY
IE005C2002,IE005C,2002,15.6,CITY
IE005C2003,IE005C,2003,18.0,CITY
IE005C2004,IE005C,2004,14.0,CITY
IE005C2005,IE005C,2005,15.3,CITY
IE005C2006,IE005C,2006,15.7,CITY
IE005C2007,IE005C,2007,15.2,CITY
IE005C2008,IE005C,2008,14.2,CITY
IE005C2009,IE005C,2009,13.8,CITY
IE005C2010,IE005C,2010,13.4,CITY
IE005C2011,IE005C,2011,13.7,CITY
IE005C2012,IE005C,2012,12.4,CITY
IE005C2013,IE005C,2013,11.9,CITY
IE005C2014,IE005C,2014,11.4,CITY
IE005C2015,IE005C,2015,11.2,CITY
IE005C2016,IE005C,2016,10.7,CITY
IE005C2017,IE005C,2017,10.8,CITY
IE005C2018,IE005C,2018,10.7,CITY
IE005C2019,IE005C,2019,10.0,CITY
IE005C2020,IE005C,2020,10.7,CITY
IT015C1990,IT015C,1990,15.9,CITY
IT015C1995,IT015C,1995,15.2,CITY
IT015C2000,IT015C,2000,20.9,CITY
IT015C2001,IT015C,2001,17.5,CITY
IT015C2002,IT015C,2002,17.9,CITY
IT015C2003,IT015C,2003,19.0,CITY
IT015C2004,IT015C,2004,17.0,CITY
IT015C2005,IT015C,2005,18.6,CITY
IT015C2006,IT015C,2006,18.2,CITY
IT015C2007,IT015C,2007,16.2,CITY
IT015C2008,IT015C,2008,15.6,CITY
IT015C2009,IT015C,2009,15.9,CITY
IT015C2010,IT015C,2010,15.5,CITY
IT015C2011,IT015C,2011,16.1,CITY
IT015C2012,IT015C,2012,14.2,CITY
IT015C2013,IT015C,2013,13.9,CITY
IT015C2014,IT015C,2014,12.9,CITY
IT015C2015,IT015C,2015,13.5,CITY
IT015C2016,IT015C,2016,12.1,CITY
IT015C2017,IT015C,2017,12.3,CITY
IT015C2018,IT015C,2018,13.0,CITY
IT015C2019,IT015C,2019,11.5,CITY
IT015C2020,IT015C,2020,11.1,CITY
KOR08F1990,KOR08F,1990,26.6,FUA
KOR08F1995,KOR08F,1995,26.0,FUA
KOR08F2000,KOR08F,2000,26.0,FUA
KOR08F2001,KOR08F,2001,26.3,FUA
KOR08F2002,KOR08F,2002,26.5,FUA
KOR08F2003,KOR08F,2003,26.2,FUA
KOR08F2004,KOR08F,2004,25.7,FUA
KOR08F2005,KOR08F,2005,25.9,FUA
KOR08F2006,KOR08F,2006,25.8,FUA
KOR08F2007,KOR08F,2007,26.0,FUA
KOR08F2008,KOR08F,2008,26.2,FUA
KOR08F2009,KOR08F,2009,24.8,FUA
KOR08F2010,KOR08F,2010,22.9,FUA
KOR08F2011,KOR08F,2011,25.6,FUA
KOR08F2012,KOR08F,2012,26.9,FUA
KOR08F2013,KOR08F,2013,28.5,FUA
KOR08F2014,KOR08F,2014,29.8,FUA
KOR08F2015,KOR08F,2015,27.5,FUA
KOR08F2016,KOR08F,2016,27.8,FUA
KOR08F2017,KOR08F,2017,27.3,FUA
KOR08F2018,KOR08F,2018,27.1,FUA
KOR08F2019,KOR08F,2019,26.9,FUA
KOR08F2020,KOR08F,2020,27.1,FUA
MEX83F1990,MEX83F,1990,23.2,FUA
MEX83F1995,MEX83F,1995,24.5,FUA
MEX83F2000,MEX83F,2000,22.8,FUA
MEX83F2001,MEX83F,2001,21.2,FUA
MEX83F2002,MEX83F,2002,22.1,FUA
MEX83F2003,MEX83F,2003,20.7,FUA
MEX83F2004,MEX83F,2004,19.5,FUA
MEX83F2005,MEX83F,2005,19.7,FUA
MEX83F2006,MEX83F,2006,20.6,FUA
MEX83F2007,MEX83F,2007,20.9,FUA
MEX83F2008,MEX83F,2008,18.8,FUA
MEX83F2009,MEX83F,2009,17.7,FUA
MEX83F2010,MEX83F,2010,16.6,FUA
MEX83F2011,MEX83F,2011,19.5,FUA
MEX83F2012,MEX83F,2012,17.2,FUA
MEX83F2013,MEX83F,2013,17.4,FUA
MEX83F2014,MEX83F,2014,16.7,FUA
MEX83F2015,MEX83F,2015,16.6,FUA
MEX83F2016,MEX83F,2016,15.8,FUA
MEX83F2017,MEX83F,2017,15.6,FUA
MEX83F2018,MEX83F,2018,14.3,FUA
MEX83F2019,MEX83F,2019,12.2,FUA
MEX83F2020,MEX83F,2020,13.0,FUA
JPN05C1990,JPN05C,1990,11.6,CITY
JPN05C1995,JPN05C,1995,11.4,CITY
JPN05C2000,JPN05C,2000,11.2,CITY
JPN05C2001,JPN05C,2001,10.9,CITY
JPN05C2002,JPN05C,2002,11.0,CITY
JPN05C2003,JPN05C,2003,11.0,CITY
JPN05C2004,JPN05C,2004,10.6,CITY
JPN05C2005,JPN05C,2005,10.5,CITY
JPN05C2006,JPN05C,2006,10.6,CITY
JPN05C2007,JPN05C,2007,10.4,CITY
JPN05C2008,JPN05C,2008,11.1,CITY
JPN05C2009,JPN05C,2009,10.3,CITY
JPN05C2010,JPN05C,2010,9.4,CITY
JPN05C2011,JPN05C,2011,10.7,CITY
JPN05C2012,JPN05C,2012,11.2,CITY
JPN05C2013,JPN05C,2013,11.4,CITY
JPN05C2014,JPN05C,2014,12.3,CITY
JPN05C2015,JPN05C,2015,11.5,CITY
JPN05C2016,JPN05C,2016,11.6,CITY
JPN05C2017,JPN05C,2017,11.7,CITY
JPN05C2018,JPN05C,2018,11.7,CITY
JPN05C2019,JPN05C,2019,11.6,CITY
JPN05C2020,JPN05C,2020,11.6,CITY
NL025F1990,NL025F,1990,23.2,FUA
NL025F1995,NL025F,1995,21.9,FUA
NL025F2000,NL025F,2000,19.7,FUA
NL025F2001,NL025F,2001,17.9,FUA
NL025F2002,NL025F,2002,18.6,FUA
NL025F2003,NL025F,2003,20.0,FUA
NL025F2004,NL025F,2004,18.2,FUA
NL025F2005,NL025F,2005,17.8,FUA
NL025F2006,NL025F,2006,18.6,FUA
NL025F2007,NL025F,2007,17.4,FUA
NL025F2008,NL025F,2008,16.8,FUA
NL025F2009,NL025F,2009,16.4,FUA
NL025F2010,NL025F,2010,17.0,FUA
NL025F2011,NL025F,2011,16.1,FUA
NL025F2012,NL025F,2012,14.9,FUA
NL025F2013,NL025F,2013,13.8,FUA
NL025F2014,NL025F,2014,12.8,FUA
NL025F2015,NL025F,2015,13.4,FUA
NL025F2016,NL025F,2016,12.1,FUA
NL025F2017,NL025F,2017,13.2,FUA
NL025F2018,NL025F,2018,12.2,FUA
NL025F2019,NL025F,2019,11.6,FUA
NL025F2020,NL025F,2020,11.1,FUA
FR022F1990,FR022F,1990,15.4,FUA
FR022F1995,FR022F,1995,14.7,FUA
FR022F2000,FR022F,2000,16.2,FUA
FR022F2001,FR022F,2001,14.8,FUA
FR022F2002,FR022F,2002,14.5,FUA
FR022F2003,FR022F,2003,16.5,FUA
FR022F2004,FR022F,2004,14.1,FUA
FR022F2005,FR022F,2005,13.7,FUA
FR022F2006,FR022F,2006,15.5,FUA
FR022F2007,FR022F,2007,14.7,FUA
FR022F2008,FR022F,2008,13.7,FUA
FR022F2009,FR022F,2009,13.7,FUA
FR022F2010,FR022F,2010,13.4,FUA
FR022F2011,FR022F,2011,13.2,FUA
FR022F2012,FR022F,2012,12.0,FUA
FR022F2013,FR022F,2013,12.3,FUA
FR022F2014,FR022F,2014,10.1,FUA
FR022F2015,FR022F,2015,10.6,FUA
FR022F2016,FR022F,2016,10.6,FUA
FR022F2017,FR022F,2017,10.4,FUA
FR022F2018,FR022F,2018,10.2,FUA
FR022F2019,FR022F,2019,9.6,FUA
FR022F2020,FR022F,2020,9.5,FUA
UK542C1990,UK542C,1990,18.8,CITY
UK542C1995,UK542C,1995,17.9,CITY
UK542C2000,UK542C,2000,16.2,CITY
UK542C2001,UK542C,2001,14.2,CITY
UK542C2002,UK542C,2002,14.6,CITY
UK542C2003,UK542C,2003,17.7,CITY
UK542C2004,UK542C,2004,13.6,CITY
UK542C2005,UK542C,2005,14.3,CITY
UK542C2006,UK542C,2006,14.1,CITY
UK542C2007,UK542C,2007,14.2,CITY
UK542C2008,UK542C,2008,13.4,CITY
UK542C2009,UK542C,2009,12.7,CITY
UK542C2010,UK542C,2010,12.2,CITY
UK542C2011,UK542C,2011,12.5,CITY
UK542C2012,UK542C,2012,11.2,CITY
UK542C2013,UK542C,2013,11.3,CITY
UK542C2014,UK542C,2014,10.7,CITY
UK542C2015,UK542C,2015,10.0,CITY
UK542C2016,UK542C,2016,10.1,CITY
UK542C2017,UK542C,2017,9.7,CITY
UK542C2018,UK542C,2018,10.0,CITY
UK542C2019,UK542C,2019,9.4,CITY
UK542C2020,UK542C,2020,9.7,CITY
AT006F1990,AT006F,1990,23.3,FUA
AT006F1995,AT006F,1995,22.2,FUA
AT006F2000,AT006F,2000,19.5,FUA
AT006F2001,AT006F,2001,17.8,FUA
AT006F2002,AT006F,2002,18.3,FUA
AT006F2003,AT006F,2003,18.6,FUA
AT006F2004,AT006F,2004,16.8,FUA
AT006F2005,AT006F,2005,17.6,FUA
AT006F2006,AT006F,2006,18.3,FUA
AT006F2007,AT006F,2007,16.1,FUA
AT006F2008,AT006F,2008,15.6,FUA
AT006F2009,AT006F,2009,16.2,FUA
AT006F2010,AT006F,2010,15.4,FUA
AT006F2011,AT006F,2011,16.0,FUA
AT006F2012,AT006F,2012,14.2,FUA
AT006F2013,AT006F,2013,14.3,FUA
AT006F2014,AT006F,2014,12.7,FUA
AT006F2015,AT006F,2015,13.5,FUA
AT006F2016,AT006F,2016,12.4,FUA
AT006F2017,AT006F,2017,11.7,FUA
AT006F2018,AT006F,2018,13.0,FUA
AT006F2019,AT006F,2019,11.0,FUA
AT006F2020,AT006F,2020,11.1,FUA
USA177F1990,USA177F,1990,11.9,FUA
USA177F1995,USA177F,1995,11.3,FUA
USA177F2000,USA177F,2000,10.8,FUA
USA177F2001,USA177F,2001,11.2,FUA
USA177F2002,USA177F,2002,11.1,FUA
USA177F2003,USA177F,2003,10.5,FUA
USA177F2004,USA177F,2004,10.0,FUA
USA177F2005,USA177F,2005,11.0,FUA
USA177F2006,USA177F,2006,10.2,FUA
USA177F2007,USA177F,2007,10.1,FUA
USA177F2008,USA177F,2008,9.6,FUA
USA177F2009,USA177F,2009,8.5,FUA
USA177F2010,USA177F,2010,8.1,FUA
USA177F2011,USA177F,2011,8.9,FUA
USA177F2012,USA177F,2012,8.5,FUA
USA177F2013,USA177F,2013,7.8,FUA
USA177F2014,USA177F,2014,8.3,FUA
USA177F2015,USA177F,2015,7.9,FUA
USA177F2016,USA177F,2016,7.3,FUA
USA177F2017,USA177F,2017,7.2,FUA
USA177F2018,USA177F,2018,7.1,FUA
USA177F2019,USA177F,2019,7.1,FUA
USA177F2020,USA177F,2020,7.1,FUA
COL25F1990,COL25F,1990,20.0,FUA
COL25F1995,COL25F,1995,19.4,FUA
COL25F2000,COL25F,2000,19.6,FUA
COL25F2001,COL25F,2001,20.1,FUA
COL25F2002,COL25F,2002,19.6,FUA
COL25F2003,COL25F,2003,20.2,FUA
COL25F2004,COL25F,2004,18.0,FUA
COL25F2005,COL25F,2005,18.7,FUA
COL25F2006,COL25F,2006,19.7,FUA
COL25F2007,COL25F,2007,19.9,FUA
COL25F2008,COL25F,2008,18.2,FUA
COL25F2009,COL25F,2009,16.2,FUA
COL25F2010,COL25F,2010,16.9,FUA
COL25F2011,COL25F,2011,18.1,FUA
COL25F2012,COL25F,2012,16.2,FUA
COL25F2013,COL25F,2013,17.2,FUA
COL25F2014,COL25F,2014,16.2,FUA
COL25F2015,COL25F,2015,16.2,FUA
COL25F2016,COL25F,2016,15.9,FUA
COL25F2017,COL25F,2017,15.9,FUA
COL25F2018,COL25F,2018,13.9,FUA
COL25F2019,COL25F,2019,12.5,FUA
COL25F2020,COL25F,2020,12.7,FUA
NL027C1990,NL027C,1990,21.8,CITY
NL027C1995,NL027C,1995,20.4,CITY
NL027C2000,NL027C,2000,18.8,CITY
NL027C2001,NL027C,2001,17.0,CITY
NL027C2002,NL027C,2002,17.8,CITY
NL027C2003,NL027C,2003,20.2,CITY
NL027C2004,NL027C,2004,17.4,CITY
NL027C2005,NL027C,2005,17.6,CITY
NL027C2006,NL027C,2006,18.1,CITY
NL027C2007,NL027C,2007,16.9,CITY
NL027C2008,NL027C,2008,15.7,CITY
NL027C2009,NL027C,2009,15.2,CITY
NL027C2010,NL027C,2010,15.8,CITY
NL027C2011,NL027C,2011,16.0,CITY
NL027C2012,NL027C,2012,13.9,CITY
NL027C2013,NL027C,2013,13.1,CITY
NL027C2014,NL027C,2014,12.8,CITY
NL027C2015,NL027C,2015,12.8,CITY
NL027C2016,NL027C,2016,11.6,CITY
NL027C2017,NL027C,2017,12.4,CITY
NL027C2018,NL027C,2018,12.0,CITY
NL027C2019,NL027C,2019,11.6,CITY
NL027C2020,NL027C,2020,10.8,CITY
ES074F1990,ES074F,1990,17.7,FUA
ES074F1995,ES074F,1995,16.6,FUA
ES074F2000,ES074F,2000,18.2,FUA
ES074F2001,ES074F,2001,18.4,FUA
ES074F2002,ES074F,2002,18.8,FUA
ES074F2003,ES074F,2003,18.6,FUA
ES074F2004,ES074F,2004,18.2,FUA
ES074F2005,ES074F,2005,17.8,FUA
ES074F2006,ES074F,2006,18.7,FUA
ES074F2007,ES074F,2007,17.9,FUA
ES074F2008,ES074F,2008,15.7,FUA
ES074F2009,ES074F,2009,16.0,FUA
ES074F2010,ES074F,2010,15.7,FUA
ES074F2011,ES074F,2011,16.5,FUA
ES074F2012,ES074F,2012,14.5,FUA
ES074F2013,ES074F,2013,14.0,FUA
ES074F2014,ES074F,2014,12.7,FUA
ES074F2015,ES074F,2015,13.9,FUA
ES074F2016,ES074F,2016,12.8,FUA
ES074F2017,ES074F,2017,12.9,FUA
ES074F2018,ES074F,2018,12.1,FUA
ES074F2019,ES074F,2019,11.4,FUA
ES074F2020,ES074F,2020,11.4,FUA
CL005F1990,CL005F,1990,16.6,FUA
CL005F1995,CL005F,1995,16.5,FUA
CL005F2000,CL005F,2000,15.8,FUA
CL005F2001,CL005F,2001,19.9,FUA
CL005F2002,CL005F,2002,19.4,FUA
CL005F2003,CL005F,2003,19.0,FUA
CL005F2004,CL005F,2004,18.4,FUA
CL005F2005,CL005F,2005,17.9,FUA
CL005F2006,CL005F,2006,18.2,FUA
CL005F2007,CL005F,2007,18.9,FUA
CL005F2008,CL005F,2008,18.0,FUA
CL005F2009,CL005F,2009,17.4,FUA
CL005F2010,CL005F,2010,16.0,FUA
CL005F2011,CL005F,2011,16.6,FUA
CL005F2012,CL005F,2012,16.2,FUA
CL005F2013,CL005F,2013,17.9,FUA
CL005F2014,CL005F,2014,17.2,FUA
CL005F2015,CL005F,2015,17.2,FUA
CL005F2016,CL005F,2016,16.6,FUA
CL005F2017,CL005F,2017,17.0,FUA
CL005F2018,CL005F,2018,17.2,FUA
CL005F2019,CL005F,2019,17.4,FUA
CL005F2020,CL005F,2020,16.7,FUA
COL39C1990,COL39C,1990,25.7,CITY
COL39C1995,COL39C,1995,25.1,CITY
COL39C2000,COL39C,2000,24.5,CITY
COL39C2001,COL39C,2001,23.6,CITY
COL39C2002,COL39C,2002,23.5,CITY
COL39C2003,COL39C,2003,23.1,CITY
COL39C2004,COL39C,2004,20.7,CITY
COL39C2005,COL39C,2005,21.0,CITY
COL39C2006,COL39C,2006,22.8,CITY
COL39C2007,COL39C,2007,21.6,CITY
COL39C2008,COL39C,2008,20.4,CITY
COL39C2009,COL39C,2009,19.2,CITY
COL39C2010,COL39C,2010,20.2,CITY
COL39C2011,COL39C,2011,22.5,CITY
COL39C2012,COL39C,2012,19.6,CITY
COL39C2013,COL39C,2013,20.2,CITY
COL39C2014,COL39C,2014,19.3,CITY
COL39C2015,COL39C,2015,19.2,CITY
COL39C2016,COL39C,2016,18.7,CITY
COL39C2017,COL39C,2017,18.7,CITY
COL39C2018,COL39C,2018,16.3,CITY
COL39C2019,COL39C,2019,14.9,CITY
COL39C2020,COL39C,2020,15.3,CITY
RO011C1990,RO011C,1990,20.9,CITY
RO011C1995,RO011C,1995,20.0,CITY
RO011C2000,RO011C,2000,18.4,CITY
RO011C2001,RO011C,2001,19.4,CITY
RO011C2002,RO011C,2002,21.9,CITY
RO011C2003,RO011C,2003,21.9,CITY
RO011C2004,RO011C,2004,19.4,CITY
RO011C2005,RO011C,2005,19.7,CITY
RO011C2006,RO011C,2006,21.1,CITY
RO011C2007,RO011C,2007,17.0,CITY
RO011C2008,RO011C,2008,16.9,CITY
RO011C2009,RO011C,2009,17.9,CITY
RO011C2010,RO011C,2010,18.8,CITY
RO011C2011,RO011C,2011,19.5,CITY
RO011C2012,RO011C,2012,18.0,CITY
RO011C2013,RO011C,2013,16.6,CITY
RO011C2014,RO011C,2014,17.3,CITY
RO011C2015,RO011C,2015,16.4,CITY
RO011C2016,RO011C,2016,15.9,CITY
RO011C2017,RO011C,2017,15.2,CITY
RO011C2018,RO011C,2018,15.8,CITY
RO011C2019,RO011C,2019,13.2,CITY
RO011C2020,RO011C,2020,13.2,CITY
UK518F1990,UK518F,1990,22.0,FUA
UK518F1995,UK518F,1995,21.0,FUA
UK518F2000,UK518F,2000,18.7,FUA
UK518F2001,UK518F,2001,16.2,FUA
UK518F2002,UK518F,2002,16.8,FUA
UK518F2003,UK518F,2003,19.3,FUA
UK518F2004,UK518F,2004,15.8,FUA
UK518F2005,UK518F,2005,16.4,FUA
UK518F2006,UK518F,2006,16.0,FUA
UK518F2007,UK518F,2007,15.8,FUA
UK518F2008,UK518F,2008,15.3,FUA
UK518F2009,UK518F,2009,13.8,FUA
UK518F2010,UK518F,2010,13.6,FUA
UK518F2011,UK518F,2011,14.0,FUA
UK518F2012,UK518F,2012,12.6,FUA
UK518F2013,UK518F,2013,12.3,FUA
UK518F2014,UK518F,2014,11.8,FUA
UK518F2015,UK518F,2015,11.2,FUA
UK518F2016,UK518F,2016,11.0,FUA
UK518F2017,UK518F,2017,11.4,FUA
UK518F2018,UK518F,2018,11.4,FUA
UK518F2019,UK518F,2019,11.0,FUA
UK518F2020,UK518F,2020,11.0,FUA
MEX63C1990,MEX63C,1990,36.0,CITY
MEX63C1995,MEX63C,1995,34.7,CITY
MEX63C2000,MEX63C,2000,33.6,CITY
MEX63C2001,MEX63C,2001,26.8,CITY
MEX63C2002,MEX63C,2002,27.2,CITY
MEX63C2003,MEX63C,2003,27.9,CITY
MEX63C2004,MEX63C,2004,25.4,CITY
MEX63C2005,MEX63C,2005,25.1,CITY
MEX63C2006,MEX63C,2006,26.2,CITY
MEX63C2007,MEX63C,2007,25.6,CITY
MEX63C2008,MEX63C,2008,23.5,CITY
MEX63C2009,MEX63C,2009,22.4,CITY
MEX63C2010,MEX63C,2010,21.7,CITY
MEX63C2011,MEX63C,2011,24.4,CITY
MEX63C2012,MEX63C,2012,21.9,CITY
MEX63C2013,MEX63C,2013,22.5,CITY
MEX63C2014,MEX63C,2014,21.4,CITY
MEX63C2015,MEX63C,2015,21.2,CITY
MEX63C2016,MEX63C,2016,20.7,CITY
MEX63C2017,MEX63C,2017,19.8,CITY
MEX63C2018,MEX63C,2018,18.0,CITY
MEX63C2019,MEX63C,2019,16.0,CITY
MEX63C2020,MEX63C,2020,15.7,CITY
ES024C1990,ES024C,1990,10.3,CITY
ES024C1995,ES024C,1995,10.3,CITY
ES024C2000,ES024C,2000,11.2,CITY
ES024C2001,ES024C,2001,10.0,CITY
ES024C2002,ES024C,2002,10.9,CITY
ES024C2003,ES024C,2003,10.4,CITY
ES024C2004,ES024C,2004,10.9,CITY
ES024C2005,ES024C,2005,10.7,CITY
ES024C2006,ES024C,2006,10.2,CITY
ES024C2007,ES024C,2007,10.0,CITY
ES024C2008,ES024C,2008,9.9,CITY
ES024C2009,ES024C,2009,8.4,CITY
ES024C2010,ES024C,2010,8.4,CITY
ES024C2011,ES024C,2011,8.9,CITY
ES024C2012,ES024C,2012,8.3,CITY
ES024C2013,ES024C,2013,8.6,CITY
ES024C2014,ES024C,2014,7.2,CITY
ES024C2015,ES024C,2015,8.6,CITY
ES024C2016,ES024C,2016,7.3,CITY
ES024C2017,ES024C,2017,8.6,CITY
ES024C2018,ES024C,2018,7.4,CITY
ES024C2019,ES024C,2019,7.3,CITY
ES024C2020,ES024C,2020,7.6,CITY
MEX10C1990,MEX10C,1990,25.9,CITY
MEX10C1995,MEX10C,1995,27.0,CITY
MEX10C2000,MEX10C,2000,25.0,CITY
MEX10C2001,MEX10C,2001,23.8,CITY
MEX10C2002,MEX10C,2002,24.4,CITY
MEX10C2003,MEX10C,2003,23.5,CITY
MEX10C2004,MEX10C,2004,21.6,CITY
MEX10C2005,MEX10C,2005,20.7,CITY
MEX10C2006,MEX10C,2006,22.1,CITY
MEX10C2007,MEX10C,2007,22.1,CITY
MEX10C2008,MEX10C,2008,19.7,CITY
MEX10C2009,MEX10C,2009,18.5,CITY
MEX10C2010,MEX10C,2010,17.4,CITY
MEX10C2011,MEX10C,2011,20.8,CITY
MEX10C2012,MEX10C,2012,19.0,CITY
MEX10C2013,MEX10C,2013,19.2,CITY
MEX10C2014,MEX10C,2014,17.9,CITY
MEX10C2015,MEX10C,2015,17.6,CITY
MEX10C2016,MEX10C,2016,16.2,CITY
MEX10C2017,MEX10C,2017,16.8,CITY
MEX10C2018,MEX10C,2018,14.9,CITY
MEX10C2019,MEX10C,2019,13.0,CITY
MEX10C2020,MEX10C,2020,14.2,CITY
JPN18F1990,JPN18F,1990,13.7,FUA
JPN18F1995,JPN18F,1995,13.2,FUA
JPN18F2000,JPN18F,2000,13.2,FUA
JPN18F2001,JPN18F,2001,13.2,FUA
JPN18F2002,JPN18F,2002,13.2,FUA
JPN18F2003,JPN18F,2003,12.5,FUA
JPN18F2004,JPN18F,2004,12.4,FUA
JPN18F2005,JPN18F,2005,12.5,FUA
JPN18F2006,JPN18F,2006,12.9,FUA
JPN18F2007,JPN18F,2007,12.7,FUA
JPN18F2008,JPN18F,2008,12.8,FUA
JPN18F2009,JPN18F,2009,11.7,FUA
JPN18F2010,JPN18F,2010,11.0,FUA
JPN18F2011,JPN18F,2011,12.7,FUA
JPN18F2012,JPN18F,2012,13.2,FUA
JPN18F2013,JPN18F,2013,13.5,FUA
JPN18F2014,JPN18F,2014,14.2,FUA
JPN18F2015,JPN18F,2015,13.0,FUA
JPN18F2016,JPN18F,2016,13.1,FUA
JPN18F2017,JPN18F,2017,13.3,FUA
JPN18F2018,JPN18F,2018,13.3,FUA
JPN18F2019,JPN18F,2019,13.4,FUA
JPN18F2020,JPN18F,2020,13.2,FUA
USA178F1990,USA178F,1990,19.4,FUA
USA178F1995,USA178F,1995,21.8,FUA
USA178F2000,USA178F,2000,17.1,FUA
USA178F2001,USA178F,2001,15.7,FUA
USA178F2002,USA178F,2002,16.3,FUA
USA178F2003,USA178F,2003,14.3,FUA
USA178F2004,USA178F,2004,13.5,FUA
USA178F2005,USA178F,2005,13.3,FUA
USA178F2006,USA178F,2006,13.2,FUA
USA178F2007,USA178F,2007,14.2,FUA
USA178F2008,USA178F,2008,13.0,FUA
USA178F2009,USA178F,2009,12.7,FUA
USA178F2010,USA178F,2010,11.6,FUA
USA178F2011,USA178F,2011,13.6,FUA
USA178F2012,USA178F,2012,12.8,FUA
USA178F2013,USA178F,2013,12.6,FUA
USA178F2014,USA178F,2014,12.1,FUA
USA178F2015,USA178F,2015,11.6,FUA
USA178F2016,USA178F,2016,11.1,FUA
USA178F2017,USA178F,2017,11.0,FUA
USA178F2018,USA178F,2018,10.7,FUA
USA178F2019,USA178F,2019,9.0,FUA
USA178F2020,USA178F,2020,10.3,FUA
USA81C1990,USA81C,1990,9.4,CITY
USA81C1995,USA81C,1995,9.6,CITY
USA81C2000,USA81C,2000,10.3,CITY
USA81C2001,USA81C,2001,9.5,CITY
USA81C2002,USA81C,2002,9.2,CITY
USA81C2003,USA81C,2003,8.6,CITY
USA81C2004,USA81C,2004,8.5,CITY
USA81C2005,USA81C,2005,8.8,CITY
USA81C2006,USA81C,2006,8.4,CITY
USA81C2007,USA81C,2007,8.5,CITY
USA81C2008,USA81C,2008,7.5,CITY
USA81C2009,USA81C,2009,7.5,CITY
USA81C2010,USA81C,2010,7.1,CITY
USA81C2011,USA81C,2011,7.2,CITY
USA81C2012,USA81C,2012,7.0,CITY
USA81C2013,USA81C,2013,6.6,CITY
USA81C2014,USA81C,2014,6.7,CITY
USA81C2015,USA81C,2015,6.6,CITY
USA81C2016,USA81C,2016,5.9,CITY
USA81C2017,USA81C,2017,5.5,CITY
USA81C2018,USA81C,2018,5.5,CITY
USA81C2019,USA81C,2019,5.2,CITY
USA81C2020,USA81C,2020,5.8,CITY
DE023F1990,DE023F,1990,23.3,FUA
DE023F1995,DE023F,1995,21.4,FUA
DE023F2000,DE023F,2000,18.3,FUA
DE023F2001,DE023F,2001,17.0,FUA
DE023F2002,DE023F,2002,17.2,FUA
DE023F2003,DE023F,2003,18.2,FUA
DE023F2004,DE023F,2004,16.5,FUA
DE023F2005,DE023F,2005,16.7,FUA
DE023F2006,DE023F,2006,17.6,FUA
DE023F2007,DE023F,2007,16.4,FUA
DE023F2008,DE023F,2008,15.4,FUA
DE023F2009,DE023F,2009,15.6,FUA
DE023F2010,DE023F,2010,16.7,FUA
