id,REF_AREA,TIME_PERIOD,RIVER_FLOOD_VALUE,TERRITORIAL_LEVEL
IT019F2000,IT019F,2000,0.3,FUA
IT019F2015,IT019F,2015,0.2,FUA
PT013F2000,PT013F,2000,1.6,FUA
PT013F2015,PT013F,2015,1.6,FUA
JPN19F2000,JPN19F,2000,0.0,FUA
JPN19F2015,JPN19F,2015,0.0,FUA
IT066F2000,IT066F,2000,8.3,FUA
IT066F2015,IT066F,2015,8.6,FUA
MEX59C2000,MEX59C,2000,19.8,CITY
MEX59C2015,MEX59C,2015,19.1,CITY
HU006C2000,HU006C,2000,85.6,CITY
HU006C2015,HU006C,2015,86.0,CITY
DE023F2000,DE023F,2000,1.3,FUA
DE023F2015,DE023F,2015,1.4,FUA
DE063C2000,DE063C,2000,13.0,CITY
DE063C2015,DE063C,2015,13.7,CITY
NZL01C2000,NZL01C,2000,0.0,CITY
NZL01C2015,NZL01C,2015,0.0,CITY
COL50F2000,COL50F,2000,85.9,FUA
COL50F2015,COL50F,2015,88.6,FUA
ES055F2000,ES055F,2000,0.0,FUA
ES055F2015,ES055F,2015,0.0,FUA
FI004F2000,FI004F,2000,39.0,FUA
FI004F2015,FI004F,2015,35.6,FUA
NL044C2000,NL044C,2000,10.6,CITY
NL044C2015,NL044C,2015,10.5,CITY
IT083F2000,IT083F,2000,0.0,FUA
IT083F2015,IT083F,2015,0.0,FUA
NZL14C2000,NZL14C,2000,0.0,CITY
NZL14C2015,NZL14C,2015,0.0,CITY
UK559F2000,UK559F,2000,1.9,FUA
UK559F2015,UK559F,2015,2.0,FUA
FR072F2000,FR072F,2000,0.0,FUA
FR072F2015,FR072F,2015,0.0,FUA
MEX82F2000,MEX82F,2000,0.0,FUA
MEX82F2015,MEX82F,2015,0.0,FUA
MEX69C2000,MEX69C,2000,0.0,CITY
MEX69C2015,MEX69C,2015,0.0,CITY
USA77C2000,USA77C,2000,5.2,CITY
USA77C2015,USA77C,2015,5.1,CITY
PL065F2000,PL065F,2000,13.1,FUA
PL065F2015,PL065F,2015,13.3,FUA
UK025C2000,UK025C,2000,1.1,CITY
UK025C2015,UK025C,2015,1.2,CITY
USA175F2000,USA175F,2000,0.8,FUA
USA175F2015,USA175F,2015,0.8,FUA
CAN07F2000,CAN07F,2000,4.4,FUA
CAN07F2015,CAN07F,2015,4.3,FUA
CZ009F2000,CZ009F,2000,42.5,FUA
CZ009F2015,CZ009F,2015,39.9,FUA
IT020F2000,IT020F,2000,0.0,FUA
IT020F2015,IT020F,2015,0.0,FUA
USA176F2000,USA176F,2000,24.5,FUA
USA176F2015,USA176F,2015,24.5,FUA
JPN38C2000,JPN38C,2000,0.0,CITY
JPN38C2015,JPN38C,2015,0.0,CITY
MEX54F2000,MEX54F,2000,0.0,FUA
MEX54F2015,MEX54F,2015,0.0,FUA
FR056C2000,FR056C,2000,0.0,CITY
FR056C2015,FR056C,2015,0.0,CITY
RO034C2000,RO034C,2000,11.0,CITY
RO034C2015,RO034C,2015,11.4,CITY
AUS17C2000,AUS17C,2000,0.0,CITY
AUS17C2015,AUS17C,2015,0.0,CITY
IT039F2000,IT039F,2000,0.0,FUA
IT039F2015,IT039F,2015,0.0,FUA
USA196F2000,USA196F,2000,4.2,FUA
USA196F2015,USA196F,2015,4.2,FUA
HU001C2000,HU001C,2000,7.5,CITY
HU001C2015,HU001C,2015,7.8,CITY
JPN05F2000,JPN05F,2000,12.1,FUA
JPN05F2015,JPN05F,2015,12.8,FUA
JPN18F2000,JPN18F,2000,0.0,FUA
JPN18F2015,JPN18F,2015,0.0,FUA
USA159F2000,USA159F,2000,2.6,FUA
USA159F2015,USA159F,2015,2.6,FUA
USA31C2000,USA31C,2000,0.0,CITY
USA31C2015,USA31C,2015,0.0,CITY
HU004F2000,HU004F,2000,0.2,FUA
HU004F2015,HU004F,2015,0.1,FUA
DE087C2000,DE087C,2000,3.0,CITY
DE087C2015,DE087C,2015,3.3,CITY
CZ010F2000,CZ010F,2000,31.8,FUA
CZ010F2015,CZ010F,2015,31.3,FUA
KOR23C2000,KOR23C,2000,0.0,CITY
KOR23C2015,KOR23C,2015,0.0,CITY
DE093C2000,DE093C,2000,0.0,CITY
DE093C2015,DE093C,2015,0.0,CITY
CZ004C2000,CZ004C,2000,20.8,CITY
CZ004C2015,CZ004C,2015,20.0,CITY
COL31C2000,COL31C,2000,0.0,CITY
COL31C2015,COL31C,2015,0.0,CITY
UK513C2000,UK513C,2000,2.5,CITY
UK513C2015,UK513C,2015,2.5,CITY
PL035C2000,PL035C,2000,2.2,CITY
PL035C2015,PL035C,2015,2.1,CITY
USA99F2000,USA99F,2000,0.0,FUA
USA99F2015,USA99F,2015,0.0,FUA
USA82F2000,USA82F,2000,0.0,FUA
USA82F2015,USA82F,2015,0.0,FUA
USA195C2000,USA195C,2000,4.3,CITY
USA195C2015,USA195C,2015,4.3,CITY
FR047C2000,FR047C,2000,0.0,CITY
FR047C2015,FR047C,2015,0.0,CITY
UK540F2000,UK540F,2000,4.9,FUA
UK540F2015,UK540F,2015,4.8,FUA
ES083F2000,ES083F,2000,0.0,FUA
ES083F2015,ES083F,2015,0.0,FUA
EE002C2000,EE002C,2000,22.8,CITY
EE002C2015,EE002C,2015,22.4,CITY
CL015F2000,CL015F,2000,0.0,FUA
CL015F2015,CL015F,2015,0.0,FUA
PL044F2000,PL044F,2000,18.5,FUA
PL044F2015,PL044F,2015,18.9,FUA
TR012F2000,TR012F,2000,0.0,FUA
TR012F2015,TR012F,2015,0.0,FUA
JPN29C2000,JPN29C,2000,17.2,CITY
JPN29C2015,JPN29C,2015,17.2,CITY
FR058F2000,FR058F,2000,0.0,FUA
FR058F2015,FR058F,2015,0.0,FUA
FR043F2000,FR043F,2000,57.8,FUA
FR043F2015,FR043F,2015,57.1,FUA
USA208C2000,USA208C,2000,3.4,CITY
USA208C2015,USA208C,2015,3.4,CITY
USA111F2000,USA111F,2000,0.0,FUA
USA111F2015,USA111F,2015,0.0,FUA
COL53F2000,COL53F,2000,0.0,FUA
COL53F2015,COL53F,2015,0.0,FUA
IE003F2000,IE003F,2000,15.2,FUA
IE003F2015,IE003F,2015,14.3,FUA
UK531C2000,UK531C,2000,19.0,CITY
UK531C2015,UK531C,2015,19.0,CITY
CAN22F2000,CAN22F,2000,0.0,FUA
CAN22F2015,CAN22F,2015,0.0,FUA
CH007C2000,CH007C,2000,0.0,CITY
CH007C2015,CH007C,2015,0.0,CITY
DE114C2000,DE114C,2000,0.0,CITY
DE114C2015,DE114C,2015,0.0,CITY
CL022C2000,CL022C,2000,0.0,CITY
CL022C2015,CL022C,2015,0.0,CITY
PL040F2000,PL040F,2000,20.0,FUA
PL040F2015,PL040F,2015,19.4,FUA
USA192C2000,USA192C,2000,11.9,CITY
USA192C2015,USA192C,2015,12.0,CITY
USA105C2000,USA105C,2000,0.0,CITY
USA105C2015,USA105C,2015,0.0,CITY
IT047C2000,IT047C,2000,0.0,CITY
IT047C2015,IT047C,2015,0.0,CITY
USA28F2000,USA28F,2000,0.5,FUA
USA28F2015,USA28F,2015,0.4,FUA
IT002F2000,IT002F,2000,2.9,FUA
IT002F2015,IT002F,2015,2.9,FUA
USA151C2000,USA151C,2000,0.0,CITY
USA151C2015,USA151C,2015,0.0,CITY
JPN36F2000,JPN36F,2000,0.0,FUA
JPN36F2015,JPN36F,2015,0.0,FUA
NL045C2000,NL045C,2000,6.9,CITY
NL045C2015,NL045C,2015,6.7,CITY
CAN16F2000,CAN16F,2000,7.3,FUA
CAN16F2015,CAN16F,2015,7.0,FUA
TR003C2000,TR003C,2000,29.3,CITY
TR003C2015,TR003C,2015,30.9,CITY
PL015F2000,PL015F,2000,11.1,FUA
PL015F2015,PL015F,2015,11.5,FUA
USA61C2000,USA61C,2000,0.0,CITY
USA61C2015,USA61C,2015,0.0,CITY
UK014C2000,UK014C,2000,0.0,CITY
UK014C2015,UK014C,2015,0.0,CITY
MEX27F2000,MEX27F,2000,0.0,FUA
MEX27F2015,MEX27F,2015,0.0,FUA
LT002C2000,LT002C,2000,9.2,CITY
LT002C2015,LT002C,2015,9.0,CITY
USA188F2000,USA188F,2000,0.2,FUA
USA188F2015,USA188F,2015,0.2,FUA
EL009F2000,EL009F,2000,1.6,FUA
EL009F2015,EL009F,2015,1.7,FUA
DE098F2000,DE098F,2000,13.2,FUA
DE098F2015,DE098F,2015,13.3,FUA
BG010F2000,BG010F,2000,0.1,FUA
BG010F2015,BG010F,2015,0.1,FUA
CZ007C2000,CZ007C,2000,0.0,CITY
CZ007C2015,CZ007C,2015,0.0,CITY
AUS11F2000,AUS11F,2000,0.0,FUA
AUS11F2015,AUS11F,2015,0.0,FUA
DE101F2000,DE101F,2000,2.9,FUA
DE101F2015,DE101F,2015,3.1,FUA
CAN12F2000,CAN12F,2000,0.0,FUA
CAN12F2015,CAN12F,2015,0.0,FUA
UK027F2000,UK027F,2000,0.0,FUA
UK027F2015,UK027F,2015,0.0,FUA
FR026C2000,FR026C,2000,0.0,CITY
FR026C2015,FR026C,2015,0.0,CITY
MEX62C2000,MEX62C,2000,0.0,CITY
MEX62C2015,MEX62C,2015,0.0,CITY
ES095C2000,ES095C,2000,0.0,CITY
ES095C2015,ES095C,2015,0.0,CITY
FI001F2000,FI001F,2000,3.9,FUA
FI001F2015,FI001F,2015,3.8,FUA
COL15C2000,COL15C,2000,7.9,CITY
COL15C2015,COL15C,2015,10.6,CITY
PL006C2000,PL006C,2000,19.5,CITY
PL006C2015,PL006C,2015,18.0,CITY
USA58F2000,USA58F,2000,0.0,FUA
USA58F2015,USA58F,2015,0.0,FUA
IT018C2000,IT018C,2000,35.3,CITY
IT018C2015,IT018C,2015,33.7,CITY
IE005C2000,IE005C,2000,3.6,CITY
IE005C2015,IE005C,2015,3.5,CITY
JPN02F2000,JPN02F,2000,22.8,FUA
JPN02F2015,JPN02F,2015,22.9,FUA
IT051C2000,IT051C,2000,3.6,CITY
IT051C2015,IT051C,2015,3.7,CITY
CAN03F2000,CAN03F,2000,11.6,FUA
CAN03F2015,CAN03F,2015,11.6,FUA
ES049C2000,ES049C,2000,16.5,CITY
ES049C2015,ES049C,2015,17.0,CITY
RO001F2000,RO001F,2000,0.6,FUA
RO001F2015,RO001F,2015,0.9,FUA
NL018C2000,NL018C,2000,25.7,CITY
NL018C2015,NL018C,2015,27.9,CITY
LT006F2000,LT006F,2000,0.0,FUA
LT006F2015,LT006F,2015,0.0,FUA
HU018F2000,HU018F,2000,1.4,FUA
HU018F2015,HU018F,2015,1.3,FUA
PL028C2000,PL028C,2000,0.0,CITY
PL028C2015,PL028C,2015,0.0,CITY
DE124F2000,DE124F,2000,0.0,FUA
DE124F2015,DE124F,2015,0.0,FUA
USA19C2000,USA19C,2000,0.0,CITY
USA19C2015,USA19C,2015,0.0,CITY
ES087C2000,ES087C,2000,0.0,CITY
ES087C2015,ES087C,2015,0.0,CITY
MEX45F2000,MEX45F,2000,0.0,FUA
MEX45F2015,MEX45F,2015,0.0,FUA
DE026C2000,DE026C,2000,23.0,CITY
DE026C2015,DE026C,2015,23.1,CITY
NL001F2000,NL001F,2000,8.0,FUA
NL001F2015,NL001F,2015,8.1,FUA
JPN55F2000,JPN55F,2000,0.0,FUA
JPN55F2015,JPN55F,2015,0.0,FUA
NO004C2000,NO004C,2000,0.0,CITY
NO004C2015,NO004C,2015,0.0,CITY
JPN03C2000,JPN03C,2000,29.8,CITY
JPN03C2015,JPN03C,2015,29.5,CITY
USA38C2000,USA38C,2000,9.1,CITY
USA38C2015,USA38C,2015,9.1,CITY
USA192F2000,USA192F,2000,11.9,FUA
USA192F2015,USA192F,2015,12.0,FUA
DE020F2000,DE020F,2000,6.4,FUA
DE020F2015,DE020F,2015,6.3,FUA
ES075F2000,ES075F,2000,12.7,FUA
ES075F2015,ES075F,2015,12.4,FUA
PL039F2000,PL039F,2000,0.3,FUA
PL039F2015,PL039F,2015,0.3,FUA
UK567C2000,UK567C,2000,12.9,CITY
UK567C2015,UK567C,2015,13.0,CITY
COL11F2000,COL11F,2000,0.0,FUA
COL11F2015,COL11F,2015,0.0,FUA
NL037C2000,NL037C,2000,48.4,CITY
NL037C2015,NL037C,2015,50.1,CITY
HU008C2000,HU008C,2000,0.0,CITY
HU008C2015,HU008C,2015,0.0,CITY
JPN51C2000,JPN51C,2000,0.0,CITY
JPN51C2015,JPN51C,2015,0.0,CITY
IT017F2000,IT017F,2000,3.0,FUA
IT017F2015,IT017F,2015,2.8,FUA
USA34C2000,USA34C,2000,4.1,CITY
USA34C2015,USA34C,2015,4.0,CITY
USA99C2000,USA99C,2000,0.0,CITY
USA99C2015,USA99C,2015,0.0,CITY
COL20F2000,COL20F,2000,0.0,FUA
COL20F2015,COL20F,2015,0.0,FUA
NZL57C2000,NZL57C,2000,0.0,CITY
NZL57C2015,NZL57C,2015,0.0,CITY
DE003F2000,DE003F,2000,6.7,FUA
DE003F2015,DE003F,2015,6.7,FUA
CL015C2000,CL015C,2000,0.0,CITY
CL015C2015,CL015C,2015,0.0,CITY
DE079F2000,DE079F,2000,59.7,FUA
DE079F2015,DE079F,2015,62.1,FUA
FR062F2000,FR062F,2000,0.0,FUA
FR062F2015,FR062F,2015,0.0,FUA
CH004C2000,CH004C,2000,11.6,CITY
CH004C2015,CH004C,2015,11.5,CITY
UK593C2000,UK593C,2000,0.0,CITY
UK593C2015,UK593C,2015,0.0,CITY
DE017C2000,DE017C,2000,15.6,CITY
DE017C2015,DE017C,2015,16.3,CITY
NL002F2000,NL002F,2000,0.0,FUA
NL002F2015,NL002F,2015,0.0,FUA
DE041C2000,DE041C,2000,0.0,CITY
DE041C2015,DE041C,2015,0.0,CITY
CH001F2000,CH001F,2000,10.2,FUA
CH001F2015,CH001F,2015,10.5,FUA
FR049F2000,FR049F,2000,0.0,FUA
FR049F2015,FR049F,2015,0.0,FUA
ES092F2000,ES092F,2000,6.9,FUA
ES092F2015,ES092F,2015,6.8,FUA
USA69C2000,USA69C,2000,0.2,CITY
USA69C2015,USA69C,2015,0.1,CITY
PT003F2000,PT003F,2000,1.8,FUA
PT003F2015,PT003F,2015,1.7,FUA
COL11C2000,COL11C,2000,0.0,CITY
COL11C2015,COL11C,2015,0.0,CITY
RO016F2000,RO016F,2000,19.3,FUA
RO016F2015,RO016F,2015,20.1,FUA
SE009C2000,SE009C,2000,0.1,CITY
SE009C2015,SE009C,2015,0.2,CITY
JPN52F2000,JPN52F,2000,0.0,FUA
JPN52F2015,JPN52F,2015,0.0,FUA
USA139F2000,USA139F,2000,0.0,FUA
USA139F2015,USA139F,2015,0.0,FUA
FR028C2000,FR028C,2000,0.0,CITY
FR028C2015,FR028C,2015,0.0,CITY
JPN52C2000,JPN52C,2000,0.0,CITY
JPN52C2015,JPN52C,2015,0.0,CITY
ES043C2000,ES043C,2000,0.2,CITY
ES043C2015,ES043C,2015,0.4,CITY
USA123C2000,USA123C,2000,10.6,CITY
USA123C2015,USA123C,2015,10.6,CITY
DE124C2000,DE124C,2000,0.0,CITY
DE124C2015,DE124C,2015,0.0,CITY
ES006F2000,ES006F,2000,7.5,FUA
ES006F2015,ES006F,2015,7.5,FUA
CAN19C2000,CAN19C,2000,0.0,CITY
CAN19C2015,CAN19C,2015,0.0,CITY
IT048C2000,IT048C,2000,0.0,CITY
IT048C2015,IT048C,2015,0.0,CITY
UK033C2000,UK033C,2000,5.8,CITY
UK033C2015,UK033C,2015,5.9,CITY
ES079C2000,ES079C,2000,1.6,CITY
ES079C2015,ES079C,2015,1.6,CITY
DE075C2000,DE075C,2000,0.0,CITY
DE075C2015,DE075C,2015,0.0,CITY
TR026C2000,TR026C,2000,0.0,CITY
TR026C2015,TR026C,2015,0.0,CITY
COL31F2000,COL31F,2000,0.0,FUA
COL31F2015,COL31F,2015,0.0,FUA
PT008C2000,PT008C,2000,3.5,CITY
PT008C2015,PT008C,2015,3.5,CITY
COL02C2000,COL02C,2000,0.0,CITY
COL02C2015,COL02C,2015,0.0,CITY
TR023C2000,TR023C,2000,0.6,CITY
TR023C2015,TR023C,2015,0.8,CITY
ES083C2000,ES083C,2000,0.0,CITY
ES083C2015,ES083C,2015,0.0,CITY
EE002F2000,EE002F,2000,16.8,FUA
EE002F2015,EE002F,2015,16.5,FUA
DE067C2000,DE067C,2000,21.7,CITY
DE067C2015,DE067C,2015,22.7,CITY
TR015F2000,TR015F,2000,1.7,FUA
TR015F2015,TR015F,2015,1.9,FUA
JPN13F2000,JPN13F,2000,1.0,FUA
JPN13F2015,JPN13F,2015,1.0,FUA
PL052C2000,PL052C,2000,8.8,CITY
PL052C2015,PL052C,2015,9.1,CITY
IT024C2000,IT024C,2000,0.0,CITY
IT024C2015,IT024C,2015,0.0,CITY
TR018C2000,TR018C,2000,9.3,CITY
TR018C2015,TR018C,2015,9.8,CITY
USA147F2000,USA147F,2000,2.9,FUA
USA147F2015,USA147F,2015,2.9,FUA
CH005C2000,CH005C,2000,1.6,CITY
CH005C2015,CH005C,2015,1.7,CITY
DE110F2000,DE110F,2000,29.6,FUA
DE110F2015,DE110F,2015,29.6,FUA
HU008F2000,HU008F,2000,1.2,FUA
HU008F2015,HU008F,2015,1.4,FUA
DE066F2000,DE066F,2000,33.3,FUA
DE066F2015,DE066F,2015,32.9,FUA
ES069C2000,ES069C,2000,1.3,CITY
ES069C2015,ES069C,2015,1.3,CITY
NL022F2000,NL022F,2000,0.0,FUA
NL022F2015,NL022F,2015,0.0,FUA
ES066F2000,ES066F,2000,8.1,FUA
ES066F2015,ES066F,2015,7.6,FUA
DE002C2000,DE002C,2000,37.5,CITY
DE002C2015,DE002C,2015,37.8,CITY
RO015F2000,RO015F,2000,0.9,FUA
RO015F2015,RO015F,2015,0.9,FUA
CL003F2000,CL003F,2000,39.0,FUA
CL003F2015,CL003F,2015,39.9,FUA
CL009F2000,CL009F,2000,80.5,FUA
CL009F2015,CL009F,2015,80.1,FUA
JPN14C2000,JPN14C,2000,50.7,CITY
JPN14C2015,JPN14C,2015,49.8,CITY
NL024C2000,NL024C,2000,0.0,CITY
NL024C2015,NL024C,2015,0.0,CITY
IT016C2000,IT016C,2000,7.0,CITY
IT016C2015,IT016C,2015,6.9,CITY
MEX88C2000,MEX88C,2000,0.0,CITY
MEX88C2015,MEX88C,2015,0.0,CITY
JPN30C2000,JPN30C,2000,0.0,CITY
JPN30C2015,JPN30C,2015,0.0,CITY
COL16F2000,COL16F,2000,0.1,FUA
COL16F2015,COL16F,2015,0.2,FUA
NL011F2000,NL011F,2000,20.5,FUA
NL011F2015,NL011F,2015,19.9,FUA
SE001C2000,SE001C,2000,2.9,CITY
SE001C2015,SE001C,2015,3.1,CITY
CAN24F2000,CAN24F,2000,9.0,FUA
CAN24F2015,CAN24F,2015,8.9,FUA
UK572F2000,UK572F,2000,4.7,FUA
UK572F2015,UK572F,2015,4.7,FUA
USA72C2000,USA72C,2000,9.3,CITY
USA72C2015,USA72C,2015,9.3,CITY
USA51C2000,USA51C,2000,8.0,CITY
USA51C2015,USA51C,2015,8.0,CITY
ES076F2000,ES076F,2000,17.3,FUA
ES076F2015,ES076F,2015,16.9,FUA
USA52F2000,USA52F,2000,7.6,FUA
USA52F2015,USA52F,2015,7.6,FUA
FR035C2000,FR035C,2000,0.0,CITY
FR035C2015,FR035C,2015,0.0,CITY
USA167C2000,USA167C,2000,0.7,CITY
USA167C2015,USA167C,2015,0.7,CITY
ES034C2000,ES034C,2000,0.0,CITY
ES034C2015,ES034C,2015,0.0,CITY
FR015F2000,FR015F,2000,0.0,FUA
FR015F2015,FR015F,2015,0.0,FUA
UK016C2000,UK016C,2000,10.0,CITY
UK016C2015,UK016C,2015,10.1,CITY
MEX07F2000,MEX07F,2000,0.0,FUA
MEX07F2015,MEX07F,2015,0.0,FUA
CAN23F2000,CAN23F,2000,3.8,FUA
CAN23F2015,CAN23F,2015,3.7,FUA
MEX25F2000,MEX25F,2000,14.2,FUA
MEX25F2015,MEX25F,2015,13.3,FUA
DE081C2000,DE081C,2000,36.1,CITY
DE081C2015,DE081C,2015,36.3,CITY
ES086F2000,ES086F,2000,0.0,FUA
ES086F2015,ES086F,2015,0.0,FUA
ES064C2000,ES064C,2000,16.5,CITY
ES064C2015,ES064C,2015,15.6,CITY
JPN59C2000,JPN59C,2000,0.0,CITY
JPN59C2015,JPN59C,2015,0.0,CITY
DE094C2000,DE094C,2000,0.2,CITY
DE094C2015,DE094C,2015,0.2,CITY
SK007F2000,SK007F,2000,3.3,FUA
SK007F2015,SK007F,2015,3.8,FUA
CL012F2000,CL012F,2000,11.5,FUA
CL012F2015,CL012F,2015,10.0,FUA
TR007F2000,TR007F,2000,2.0,FUA
TR007F2015,TR007F,2015,2.2,FUA
DE039F2000,DE039F,2000,27.9,FUA
DE039F2015,DE039F,2015,27.7,FUA
PL040C2000,PL040C,2000,17.9,CITY
PL040C2015,PL040C,2015,17.7,CITY
RO006C2000,RO006C,2000,39.8,CITY
RO006C2015,RO006C,2015,37.7,CITY
MEX29F2000,MEX29F,2000,31.5,FUA
MEX29F2015,MEX29F,2015,31.9,FUA
JPN13C2000,JPN13C,2000,1.3,CITY
JPN13C2015,JPN13C,2015,1.3,CITY
USA65F2000,USA65F,2000,0.0,FUA
USA65F2015,USA65F,2015,0.0,FUA
NL014C2000,NL014C,2000,6.2,CITY
NL014C2015,NL014C,2015,6.1,CITY
AUS16C2000,AUS16C,2000,0.0,CITY
AUS16C2015,AUS16C,2015,0.0,CITY
UK047F2000,UK047F,2000,0.0,FUA
UK047F2015,UK047F,2015,0.0,FUA
UK023F2000,UK023F,2000,0.0,FUA
UK023F2015,UK023F,2015,0.0,FUA
CZ006F2000,CZ006F,2000,18.4,FUA
CZ006F2015,CZ006F,2015,18.2,FUA
TR002F2000,TR002F,2000,0.0,FUA
TR002F2015,TR002F,2015,0.0,FUA
IT057C2000,IT057C,2000,0.0,CITY
IT057C2015,IT057C,2015,0.0,CITY
DE086C2000,DE086C,2000,0.0,CITY
DE086C2015,DE086C,2015,0.0,CITY
AUS14C2000,AUS14C,2000,4.5,CITY
AUS14C2015,AUS14C,2015,4.6,CITY
SE008C2000,SE008C,2000,1.1,CITY
SE008C2015,SE008C,2015,1.2,CITY
JPN42C2000,JPN42C,2000,0.0,CITY
JPN42C2015,JPN42C,2015,0.0,CITY
HU003C2000,HU003C,2000,0.0,CITY
HU003C2015,HU003C,2015,0.0,CITY
BG005F2000,BG005F,2000,4.7,FUA
BG005F2015,BG005F,2015,5.0,FUA
USA10C2000,USA10C,2000,0.1,CITY
USA10C2015,USA10C,2015,0.0,CITY
BE009F2000,BE009F,2000,3.7,FUA
BE009F2015,BE009F,2015,3.8,FUA
IT018F2000,IT018F,2000,26.4,FUA
IT018F2015,IT018F,2015,24.6,FUA
ES021F2000,ES021F,2000,0.3,FUA
ES021F2015,ES021F,2015,0.3,FUA
MEX06F2000,MEX06F,2000,0.0,FUA
MEX06F2015,MEX06F,2015,0.0,FUA
USA160C2000,USA160C,2000,18.9,CITY
USA160C2015,USA160C,2015,18.9,CITY
DE047F2000,DE047F,2000,14.3,FUA
DE047F2015,DE047F,2015,14.2,FUA
USA170C2000,USA170C,2000,0.0,CITY
USA170C2015,USA170C,2015,0.0,CITY
USA132F2000,USA132F,2000,0.3,FUA
USA132F2015,USA132F,2015,0.2,FUA
NL009C2000,NL009C,2000,0.0,CITY
NL009C2015,NL009C,2015,0.0,CITY
KOR22C2000,KOR22C,2000,0.0,CITY
KOR22C2015,KOR22C,2015,0.0,CITY
MEX30C2000,MEX30C,2000,0.3,CITY
MEX30C2015,MEX30C,2015,0.3,CITY
USA40C2000,USA40C,2000,2.5,CITY
USA40C2015,USA40C,2015,2.5,CITY
MEX73C2000,MEX73C,2000,0.0,CITY
MEX73C2015,MEX73C,2015,0.0,CITY
UK551F2000,UK551F,2000,0.1,FUA
UK551F2015,UK551F,2015,0.1,FUA
IT041F2000,IT041F,2000,0.0,FUA
IT041F2015,IT041F,2015,0.0,FUA
NL007F2000,NL007F,2000,5.0,FUA
NL007F2015,NL007F,2015,5.5,FUA
COL40F2000,COL40F,2000,0.0,FUA
COL40F2015,COL40F,2015,0.0,FUA
NL012F2000,NL012F,2000,26.1,FUA
NL012F2015,NL012F,2015,25.3,FUA
USA100C2000,USA100C,2000,0.1,CITY
USA100C2015,USA100C,2015,0.1,CITY
FI008F2000,FI008F,2000,9.6,FUA
FI008F2015,FI008F,2015,10.7,FUA
UK569C2000,UK569C,2000,0.0,CITY
UK569C2015,UK569C,2015,0.0,CITY
CL008F2000,CL008F,2000,88.6,FUA
CL008F2015,CL008F,2015,88.0,FUA
IT049F2000,IT049F,2000,0.0,FUA
IT049F2015,IT049F,2015,0.0,FUA
DE005C2000,DE005C,2000,33.2,CITY
DE005C2015,DE005C,2015,32.8,CITY
JPN56F2000,JPN56F,2000,0.0,FUA
JPN56F2015,JPN56F,2015,0.0,FUA
DE104C2000,DE104C,2000,3.3,CITY
DE104C2015,DE104C,2015,3.2,CITY
IT056C2000,IT056C,2000,0.0,CITY
IT056C2015,IT056C,2015,0.0,CITY
USA67C2000,USA67C,2000,13.7,CITY
USA67C2015,USA67C,2015,13.7,CITY
UK515C2000,UK515C,2000,0.0,CITY
UK515C2015,UK515C,2015,0.0,CITY
USA13F2000,USA13F,2000,2.9,FUA
USA13F2015,USA13F,2015,3.0,FUA
COL43F2000,COL43F,2000,0.0,FUA
COL43F2015,COL43F,2015,0.0,FUA
FR024F2000,FR024F,2000,13.4,FUA
FR024F2015,FR024F,2015,13.2,FUA
DE118F2000,DE118F,2000,1.4,FUA
DE118F2015,DE118F,2015,1.4,FUA
UK528F2000,UK528F,2000,0.2,FUA
UK528F2015,UK528F,2015,0.2,FUA
BE013F2000,BE013F,2000,0.0,FUA
BE013F2015,BE013F,2015,0.0,FUA
MEX31C2000,MEX31C,2000,0.0,CITY
MEX31C2015,MEX31C,2015,0.0,CITY
PT008F2000,PT008F,2000,2.9,FUA
PT008F2015,PT008F,2015,2.9,FUA
SK005C2000,SK005C,2000,21.6,CITY
SK005C2015,SK005C,2015,21.1,CITY
BG006F2000,BG006F,2000,13.7,FUA
BG006F2015,BG006F,2015,14.0,FUA
CL003C2000,CL003C,2000,39.0,CITY
CL003C2015,CL003C,2015,39.9,CITY
USA118C2000,USA118C,2000,0.0,CITY
USA118C2015,USA118C,2015,0.0,CITY
COL38C2000,COL38C,2000,0.0,CITY
COL38C2015,COL38C,2015,0.0,CITY
FR043C2000,FR043C,2000,78.9,CITY
FR043C2015,FR043C,2015,77.6,CITY
DE056C2000,DE056C,2000,0.0,CITY
DE056C2015,DE056C,2015,0.0,CITY
MEX33F2000,MEX33F,2000,1.7,FUA
MEX33F2015,MEX33F,2015,1.8,FUA
ES075C2000,ES075C,2000,15.8,CITY
ES075C2015,ES075C,2015,15.4,CITY
COL21C2000,COL21C,2000,0.0,CITY
COL21C2015,COL21C,2015,0.0,CITY
CY002F2000,CY002F,2000,0.0,FUA
CY002F2015,CY002F,2015,0.0,FUA
ES002F2000,ES002F,2000,5.3,FUA
ES002F2015,ES002F,2015,5.3,FUA
MEX89F2000,MEX89F,2000,3.0,FUA
MEX89F2015,MEX89F,2015,2.8,FUA
FR004C2000,FR004C,2000,0.0,CITY
FR004C2015,FR004C,2015,0.0,CITY
RO026F2000,RO026F,2000,0.4,FUA
RO026F2015,RO026F,2015,0.5,FUA
PL011C2000,PL011C,2000,0.1,CITY
PL011C2015,PL011C,2015,0.1,CITY
USA126C2000,USA126C,2000,0.8,CITY
USA126C2015,USA126C,2015,0.8,CITY
DK002C2000,DK002C,2000,0.0,CITY
DK002C2015,DK002C,2015,0.0,CITY
IT027C2000,IT027C,2000,49.2,CITY
IT027C2015,IT027C,2015,47.7,CITY
