id,REF_AREA,TIME_PERIOD,URBAN_HEAT_VALUE,TERRITORIAL_LEVEL
ES060F2021,ES060F,2021,0.9,FUA
COL41F2011,COL41F,2011,3.4,FUA
COL41F2012,COL41F,2012,3.2,FUA
COL41F2013,COL41F,2013,2.7,FUA
COL41F2014,COL41F,2014,2.4,FUA
COL41F2015,COL41F,2015,2.2,FUA
COL41F2016,COL41F,2016,2.1,FUA
COL41F2017,COL41F,2017,3.1,FUA
COL41F2018,COL41F,2018,3.1,FUA
COL41F2019,COL41F,2019,2.6,FUA
COL41F2020,COL41F,2020,2.5,FUA
COL41F2021,COL41F,2021,3.3,FUA
USA17F2011,USA17F,2011,3.0,FUA
USA17F2012,USA17F,2012,2.4,FUA
USA17F2013,USA17F,2013,2.8,FUA
USA17F2014,USA17F,2014,2.5,FUA
USA17F2015,USA17F,2015,2.3,FUA
USA17F2016,USA17F,2016,2.4,FUA
USA17F2017,USA17F,2017,2.8,FUA
USA17F2018,USA17F,2018,2.7,FUA
USA17F2019,USA17F,2019,2.9,FUA
USA17F2020,USA17F,2020,2.7,FUA
USA17F2021,USA17F,2021,2.5,FUA
MEX83F2011,MEX83F,2011,1.6,FUA
MEX83F2012,MEX83F,2012,1.5,FUA
MEX83F2013,MEX83F,2013,1.7,FUA
MEX83F2014,MEX83F,2014,1.2,FUA
MEX83F2015,MEX83F,2015,1.6,FUA
MEX83F2016,MEX83F,2016,1.6,FUA
MEX83F2017,MEX83F,2017,1.7,FUA
MEX83F2018,MEX83F,2018,1.6,FUA
MEX83F2019,MEX83F,2019,1.6,FUA
MEX83F2020,MEX83F,2020,1.5,FUA
MEX83F2021,MEX83F,2021,0.7,FUA
MEX56F2011,MEX56F,2011,3.4,FUA
MEX56F2012,MEX56F,2012,3.0,FUA
MEX56F2013,MEX56F,2013,3.1,FUA
MEX56F2014,MEX56F,2014,3.9,FUA
MEX56F2015,MEX56F,2015,4.2,FUA
MEX56F2016,MEX56F,2016,3.4,FUA
MEX56F2017,MEX56F,2017,3.2,FUA
MEX56F2018,MEX56F,2018,3.2,FUA
MEX56F2019,MEX56F,2019,3.6,FUA
MEX56F2020,MEX56F,2020,3.1,FUA
MEX56F2021,MEX56F,2021,3.1,FUA
NZL08F2011,NZL08F,2011,1.9,FUA
NZL08F2012,NZL08F,2012,2.0,FUA
NZL08F2013,NZL08F,2013,1.7,FUA
NZL08F2014,NZL08F,2014,1.9,FUA
NZL08F2015,NZL08F,2015,1.9,FUA
NZL08F2016,NZL08F,2016,1.9,FUA
NZL08F2017,NZL08F,2017,1.9,FUA
NZL08F2018,NZL08F,2018,2.2,FUA
NZL08F2019,NZL08F,2019,2.0,FUA
NZL08F2020,NZL08F,2020,1.8,FUA
NZL08F2021,NZL08F,2021,1.9,FUA
PL028F2011,PL028F,2011,2.2,FUA
PL028F2012,PL028F,2012,2.5,FUA
PL028F2013,PL028F,2013,3.0,FUA
PL028F2014,PL028F,2014,2.8,FUA
PL028F2015,PL028F,2015,2.3,FUA
PL028F2016,PL028F,2016,2.7,FUA
PL028F2017,PL028F,2017,2.9,FUA
PL028F2018,PL028F,2018,3.1,FUA
PL028F2019,PL028F,2019,2.8,FUA
PL028F2020,PL028F,2020,2.7,FUA
PL028F2021,PL028F,2021,2.8,FUA
USA99F2011,USA99F,2011,3.0,FUA
USA99F2012,USA99F,2012,2.8,FUA
USA99F2013,USA99F,2013,3.1,FUA
USA99F2014,USA99F,2014,3.1,FUA
USA99F2015,USA99F,2015,3.2,FUA
USA99F2016,USA99F,2016,2.5,FUA
USA99F2017,USA99F,2017,2.6,FUA
USA99F2018,USA99F,2018,2.8,FUA
USA99F2019,USA99F,2019,2.7,FUA
USA99F2020,USA99F,2020,2.6,FUA
USA99F2021,USA99F,2021,2.8,FUA
USA78F2011,USA78F,2011,1.7,FUA
USA78F2012,USA78F,2012,0.8,FUA
USA78F2013,USA78F,2013,1.4,FUA
USA78F2014,USA78F,2014,2.8,FUA
USA78F2015,USA78F,2015,2.8,FUA
USA78F2016,USA78F,2016,0.9,FUA
USA78F2017,USA78F,2017,1.4,FUA
USA78F2018,USA78F,2018,1.2,FUA
USA78F2019,USA78F,2019,1.0,FUA
USA78F2020,USA78F,2020,1.2,FUA
USA78F2021,USA78F,2021,1.9,FUA
BG016F2011,BG016F,2011,1.7,FUA
BG016F2012,BG016F,2012,1.5,FUA
BG016F2013,BG016F,2013,1.2,FUA
BG016F2014,BG016F,2014,1.7,FUA
BG016F2015,BG016F,2015,1.4,FUA
BG016F2016,BG016F,2016,1.4,FUA
BG016F2017,BG016F,2017,1.3,FUA
BG016F2018,BG016F,2018,1.3,FUA
BG016F2019,BG016F,2019,1.3,FUA
BG016F2020,BG016F,2020,1.5,FUA
BG016F2021,BG016F,2021,1.5,FUA
COL48F2011,COL48F,2011,1.9,FUA
COL48F2012,COL48F,2012,1.6,FUA
COL48F2013,COL48F,2013,1.5,FUA
COL48F2014,COL48F,2014,1.1,FUA
COL48F2015,COL48F,2015,1.0,FUA
COL48F2016,COL48F,2016,1.8,FUA
COL48F2017,COL48F,2017,1.7,FUA
COL48F2018,COL48F,2018,2.2,FUA
COL48F2019,COL48F,2019,1.3,FUA
COL48F2020,COL48F,2020,1.6,FUA
COL48F2021,COL48F,2021,2.3,FUA
MEX03F2011,MEX03F,2011,0.8,FUA
MEX03F2012,MEX03F,2012,0.2,FUA
MEX03F2013,MEX03F,2013,1.5,FUA
MEX03F2014,MEX03F,2014,2.6,FUA
MEX03F2015,MEX03F,2015,2.6,FUA
MEX03F2016,MEX03F,2016,1.5,FUA
MEX03F2017,MEX03F,2017,2.0,FUA
MEX03F2018,MEX03F,2018,2.6,FUA
MEX03F2019,MEX03F,2019,1.8,FUA
MEX03F2020,MEX03F,2020,1.9,FUA
MEX03F2021,MEX03F,2021,1.3,FUA
USA147F2011,USA147F,2011,-0.9,FUA
USA147F2012,USA147F,2012,-0.1,FUA
USA147F2013,USA147F,2013,0.0,FUA
USA147F2014,USA147F,2014,0.4,FUA
USA147F2015,USA147F,2015,0.7,FUA
USA147F2016,USA147F,2016,1.1,FUA
USA147F2017,USA147F,2017,0.6,FUA
USA147F2018,USA147F,2018,0.0,FUA
USA147F2019,USA147F,2019,1.0,FUA
USA147F2020,USA147F,2020,0.7,FUA
USA147F2021,USA147F,2021,0.9,FUA
MEX67F2011,MEX67F,2011,-2.4,FUA
MEX67F2012,MEX67F,2012,-1.6,FUA
MEX67F2013,MEX67F,2013,-0.7,FUA
MEX67F2014,MEX67F,2014,-1.3,FUA
MEX67F2015,MEX67F,2015,-1.0,FUA
MEX67F2016,MEX67F,2016,-1.5,FUA
MEX67F2017,MEX67F,2017,-1.4,FUA
MEX67F2018,MEX67F,2018,-1.0,FUA
MEX67F2019,MEX67F,2019,-2.0,FUA
MEX67F2020,MEX67F,2020,-2.1,FUA
MEX67F2021,MEX67F,2021,-1.8,FUA
IT084F2011,IT084F,2011,0.5,FUA
IT084F2012,IT084F,2012,0.2,FUA
IT084F2013,IT084F,2013,0.1,FUA
IT084F2014,IT084F,2014,-0.1,FUA
IT084F2015,IT084F,2015,0.1,FUA
IT084F2016,IT084F,2016,-0.1,FUA
IT084F2017,IT084F,2017,-0.1,FUA
IT084F2018,IT084F,2018,0.3,FUA
IT084F2019,IT084F,2019,0.0,FUA
IT084F2020,IT084F,2020,0.1,FUA
IT084F2021,IT084F,2021,0.3,FUA
TR024F2011,TR024F,2011,1.5,FUA
TR024F2012,TR024F,2012,0.7,FUA
TR024F2013,TR024F,2013,0.8,FUA
TR024F2014,TR024F,2014,0.5,FUA
TR024F2015,TR024F,2015,1.1,FUA
TR024F2016,TR024F,2016,1.1,FUA
TR024F2017,TR024F,2017,0.8,FUA
TR024F2018,TR024F,2018,1.4,FUA
TR024F2019,TR024F,2019,1.1,FUA
TR024F2020,TR024F,2020,1.1,FUA
TR024F2021,TR024F,2021,0.9,FUA
IT041F2011,IT041F,2011,0.5,FUA
IT041F2012,IT041F,2012,0.5,FUA
IT041F2013,IT041F,2013,0.7,FUA
IT041F2014,IT041F,2014,0.6,FUA
IT041F2015,IT041F,2015,0.5,FUA
IT041F2016,IT041F,2016,0.6,FUA
IT041F2017,IT041F,2017,0.5,FUA
IT041F2018,IT041F,2018,0.7,FUA
IT041F2019,IT041F,2019,0.6,FUA
IT041F2020,IT041F,2020,0.4,FUA
IT041F2021,IT041F,2021,0.6,FUA
LU001F2011,LU001F,2011,2.0,FUA
LU001F2012,LU001F,2012,2.1,FUA
LU001F2013,LU001F,2013,1.9,FUA
LU001F2014,LU001F,2014,2.1,FUA
LU001F2015,LU001F,2015,1.8,FUA
LU001F2016,LU001F,2016,2.0,FUA
LU001F2017,LU001F,2017,1.9,FUA
LU001F2018,LU001F,2018,1.8,FUA
LU001F2019,LU001F,2019,1.8,FUA
LU001F2020,LU001F,2020,1.6,FUA
LU001F2021,LU001F,2021,1.9,FUA
CL015F2011,CL015F,2011,1.9,FUA
CL015F2012,CL015F,2012,1.8,FUA
CL015F2013,CL015F,2013,2.1,FUA
CL015F2014,CL015F,2014,2.1,FUA
CL015F2015,CL015F,2015,1.7,FUA
CL015F2016,CL015F,2016,2.0,FUA
CL015F2017,CL015F,2017,2.0,FUA
CL015F2018,CL015F,2018,2.1,FUA
CL015F2019,CL015F,2019,2.1,FUA
CL015F2020,CL015F,2020,1.9,FUA
CL015F2021,CL015F,2021,2.0,FUA
UK510F2011,UK510F,2011,1.1,FUA
UK510F2012,UK510F,2012,1.0,FUA
UK510F2013,UK510F,2013,0.7,FUA
UK510F2014,UK510F,2014,1.0,FUA
UK510F2015,UK510F,2015,1.1,FUA
UK510F2016,UK510F,2016,0.9,FUA
UK510F2017,UK510F,2017,1.0,FUA
UK510F2018,UK510F,2018,1.0,FUA
UK510F2019,UK510F,2019,1.1,FUA
UK510F2020,UK510F,2020,0.7,FUA
UK510F2021,UK510F,2021,1.0,FUA
NL009F2011,NL009F,2011,0.8,FUA
NL009F2012,NL009F,2012,1.3,FUA
NL009F2013,NL009F,2013,0.8,FUA
NL009F2014,NL009F,2014,1.1,FUA
NL009F2015,NL009F,2015,1.4,FUA
NL009F2016,NL009F,2016,1.3,FUA
NL009F2017,NL009F,2017,1.1,FUA
NL009F2018,NL009F,2018,1.0,FUA
NL009F2019,NL009F,2019,1.2,FUA
NL009F2020,NL009F,2020,1.0,FUA
NL009F2021,NL009F,2021,1.3,FUA
MEX18F2011,MEX18F,2011,-1.9,FUA
MEX18F2012,MEX18F,2012,-2.2,FUA
MEX18F2013,MEX18F,2013,-1.0,FUA
MEX18F2014,MEX18F,2014,-0.6,FUA
MEX18F2015,MEX18F,2015,-0.3,FUA
MEX18F2016,MEX18F,2016,-1.5,FUA
MEX18F2017,MEX18F,2017,-1.2,FUA
MEX18F2018,MEX18F,2018,-1.5,FUA
MEX18F2019,MEX18F,2019,-1.5,FUA
MEX18F2020,MEX18F,2020,-2.4,FUA
MEX18F2021,MEX18F,2021,-2.1,FUA
DE125F2011,DE125F,2011,1.2,FUA
DE125F2012,DE125F,2012,2.4,FUA
DE125F2013,DE125F,2013,2.3,FUA
DE125F2014,DE125F,2014,1.6,FUA
DE125F2015,DE125F,2015,1.1,FUA
DE125F2016,DE125F,2016,1.8,FUA
DE125F2017,DE125F,2017,2.0,FUA
DE125F2018,DE125F,2018,1.3,FUA
DE125F2019,DE125F,2019,1.3,FUA
DE125F2020,DE125F,2020,1.6,FUA
DE125F2021,DE125F,2021,1.6,FUA
UK573F2011,UK573F,2011,1.1,FUA
UK573F2012,UK573F,2012,1.3,FUA
UK573F2013,UK573F,2013,0.9,FUA
UK573F2014,UK573F,2014,1.2,FUA
UK573F2015,UK573F,2015,1.2,FUA
UK573F2016,UK573F,2016,1.0,FUA
UK573F2017,UK573F,2017,1.3,FUA
UK573F2018,UK573F,2018,1.3,FUA
UK573F2019,UK573F,2019,1.3,FUA
UK573F2020,UK573F,2020,1.4,FUA
UK573F2021,UK573F,2021,1.4,FUA
CL026F2011,CL026F,2011,3.8,FUA
CL026F2012,CL026F,2012,3.8,FUA
CL026F2013,CL026F,2013,3.1,FUA
CL026F2014,CL026F,2014,3.6,FUA
CL026F2015,CL026F,2015,3.0,FUA
CL026F2016,CL026F,2016,3.5,FUA
CL026F2017,CL026F,2017,2.5,FUA
CL026F2018,CL026F,2018,3.2,FUA
CL026F2019,CL026F,2019,3.2,FUA
CL026F2020,CL026F,2020,2.9,FUA
CL026F2021,CL026F,2021,3.9,FUA
IE001F2011,IE001F,2011,1.9,FUA
IE001F2012,IE001F,2012,1.9,FUA
IE001F2013,IE001F,2013,2.4,FUA
IE001F2014,IE001F,2014,2.1,FUA
IE001F2015,IE001F,2015,2.0,FUA
IE001F2016,IE001F,2016,2.2,FUA
IE001F2017,IE001F,2017,1.8,FUA
IE001F2018,IE001F,2018,2.4,FUA
IE001F2019,IE001F,2019,1.9,FUA
IE001F2020,IE001F,2020,1.4,FUA
IE001F2021,IE001F,2021,2.2,FUA
USA39F2011,USA39F,2011,1.3,FUA
USA39F2012,USA39F,2012,1.6,FUA
USA39F2013,USA39F,2013,2.4,FUA
USA39F2014,USA39F,2014,1.5,FUA
USA39F2015,USA39F,2015,2.3,FUA
USA39F2016,USA39F,2016,2.1,FUA
USA39F2017,USA39F,2017,2.1,FUA
USA39F2018,USA39F,2018,2.2,FUA
USA39F2019,USA39F,2019,2.6,FUA
USA39F2020,USA39F,2020,2.3,FUA
USA39F2021,USA39F,2021,2.4,FUA
RO008F2011,RO008F,2011,0.4,FUA
RO008F2012,RO008F,2012,0.7,FUA
RO008F2013,RO008F,2013,1.2,FUA
RO008F2014,RO008F,2014,1.3,FUA
RO008F2015,RO008F,2015,0.8,FUA
RO008F2016,RO008F,2016,1.4,FUA
RO008F2017,RO008F,2017,0.8,FUA
RO008F2018,RO008F,2018,1.1,FUA
RO008F2019,RO008F,2019,1.0,FUA
RO008F2020,RO008F,2020,0.9,FUA
RO008F2021,RO008F,2021,0.9,FUA
RO014F2011,RO014F,2011,1.1,FUA
RO014F2012,RO014F,2012,1.1,FUA
RO014F2013,RO014F,2013,1.1,FUA
RO014F2014,RO014F,2014,1.4,FUA
RO014F2015,RO014F,2015,1.1,FUA
RO014F2016,RO014F,2016,1.4,FUA
RO014F2017,RO014F,2017,1.0,FUA
RO014F2018,RO014F,2018,1.5,FUA
RO014F2019,RO014F,2019,1.1,FUA
RO014F2020,RO014F,2020,1.2,FUA
RO014F2021,RO014F,2021,1.4,FUA
USA43F2011,USA43F,2011,2.5,FUA
USA43F2012,USA43F,2012,2.4,FUA
USA43F2013,USA43F,2013,2.4,FUA
USA43F2014,USA43F,2014,2.8,FUA
USA43F2015,USA43F,2015,2.9,FUA
USA43F2016,USA43F,2016,2.4,FUA
USA43F2017,USA43F,2017,2.9,FUA
USA43F2018,USA43F,2018,2.6,FUA
USA43F2019,USA43F,2019,2.6,FUA
USA43F2020,USA43F,2020,2.6,FUA
USA43F2021,USA43F,2021,2.5,FUA
AUS13F2011,AUS13F,2011,2.2,FUA
AUS13F2012,AUS13F,2012,2.4,FUA
AUS13F2013,AUS13F,2013,2.0,FUA
AUS13F2014,AUS13F,2014,1.6,FUA
AUS13F2015,AUS13F,2015,1.2,FUA
AUS13F2016,AUS13F,2016,1.9,FUA
AUS13F2017,AUS13F,2017,2.6,FUA
AUS13F2018,AUS13F,2018,2.0,FUA
AUS13F2019,AUS13F,2019,2.3,FUA
AUS13F2020,AUS13F,2020,2.2,FUA
AUS13F2021,AUS13F,2021,2.7,FUA
USA176F2011,USA176F,2011,3.7,FUA
USA176F2012,USA176F,2012,3.3,FUA
USA176F2013,USA176F,2013,3.6,FUA
USA176F2014,USA176F,2014,3.9,FUA
USA176F2015,USA176F,2015,4.1,FUA
USA176F2016,USA176F,2016,3.5,FUA
USA176F2017,USA176F,2017,3.4,FUA
USA176F2018,USA176F,2018,3.8,FUA
USA176F2019,USA176F,2019,3.4,FUA
USA176F2020,USA176F,2020,3.4,FUA
USA176F2021,USA176F,2021,3.4,FUA
USA160F2011,USA160F,2011,-1.1,FUA
USA160F2012,USA160F,2012,-1.4,FUA
USA160F2013,USA160F,2013,-1.3,FUA
USA160F2014,USA160F,2014,-1.1,FUA
USA160F2015,USA160F,2015,-1.1,FUA
USA160F2016,USA160F,2016,-0.7,FUA
USA160F2017,USA160F,2017,-0.0,FUA
USA160F2018,USA160F,2018,-0.9,FUA
USA160F2019,USA160F,2019,-0.1,FUA
USA160F2020,USA160F,2020,-1.1,FUA
USA160F2021,USA160F,2021,-1.1,FUA
FR034F2011,FR034F,2011,1.6,FUA
FR034F2012,FR034F,2012,2.2,FUA
FR034F2013,FR034F,2013,2.3,FUA
FR034F2014,FR034F,2014,2.1,FUA
FR034F2015,FR034F,2015,2.4,FUA
FR034F2016,FR034F,2016,2.0,FUA
FR034F2017,FR034F,2017,2.0,FUA
FR034F2018,FR034F,2018,2.5,FUA
FR034F2019,FR034F,2019,2.5,FUA
FR034F2020,FR034F,2020,2.4,FUA
FR034F2021,FR034F,2021,2.2,FUA
HR003F2011,HR003F,2011,1.4,FUA
HR003F2012,HR003F,2012,1.5,FUA
HR003F2013,HR003F,2013,1.5,FUA
HR003F2014,HR003F,2014,1.5,FUA
HR003F2015,HR003F,2015,1.4,FUA
HR003F2016,HR003F,2016,1.7,FUA
HR003F2017,HR003F,2017,1.5,FUA
HR003F2018,HR003F,2018,1.7,FUA
HR003F2019,HR003F,2019,1.3,FUA
HR003F2020,HR003F,2020,1.4,FUA
HR003F2021,HR003F,2021,1.5,FUA
PL035F2011,PL035F,2011,0.9,FUA
PL035F2012,PL035F,2012,0.7,FUA
PL035F2013,PL035F,2013,1.1,FUA
PL035F2014,PL035F,2014,1.1,FUA
PL035F2015,PL035F,2015,0.9,FUA
PL035F2016,PL035F,2016,0.5,FUA
PL035F2017,PL035F,2017,1.2,FUA
PL035F2018,PL035F,2018,0.9,FUA
PL035F2019,PL035F,2019,1.0,FUA
PL035F2020,PL035F,2020,0.9,FUA
PL035F2021,PL035F,2021,1.4,FUA
PL043F2011,PL043F,2011,1.9,FUA
PL043F2012,PL043F,2012,1.7,FUA
PL043F2013,PL043F,2013,2.5,FUA
PL043F2014,PL043F,2014,1.8,FUA
PL043F2015,PL043F,2015,1.6,FUA
PL043F2016,PL043F,2016,1.4,FUA
PL043F2017,PL043F,2017,1.5,FUA
PL043F2018,PL043F,2018,1.7,FUA
PL043F2019,PL043F,2019,1.2,FUA
PL043F2020,PL043F,2020,1.8,FUA
PL043F2021,PL043F,2021,1.6,FUA
JPN10F2011,JPN10F,2011,2.0,FUA
JPN10F2012,JPN10F,2012,2.0,FUA
JPN10F2013,JPN10F,2013,1.9,FUA
JPN10F2014,JPN10F,2014,1.9,FUA
JPN10F2015,JPN10F,2015,2.2,FUA
JPN10F2016,JPN10F,2016,1.8,FUA
JPN10F2017,JPN10F,2017,2.0,FUA
JPN10F2018,JPN10F,2018,2.2,FUA
JPN10F2019,JPN10F,2019,2.3,FUA
JPN10F2020,JPN10F,2020,2.2,FUA
JPN10F2021,JPN10F,2021,2.2,FUA
UK513F2011,UK513F,2011,1.0,FUA
UK513F2012,UK513F,2012,1.3,FUA
UK513F2013,UK513F,2013,1.2,FUA
UK513F2014,UK513F,2014,1.3,FUA
UK513F2015,UK513F,2015,1.5,FUA
UK513F2016,UK513F,2016,1.0,FUA
UK513F2017,UK513F,2017,1.3,FUA
UK513F2018,UK513F,2018,1.5,FUA
UK513F2019,UK513F,2019,1.2,FUA
UK513F2020,UK513F,2020,1.3,FUA
UK513F2021,UK513F,2021,1.5,FUA
CAN23F2011,CAN23F,2011,2.7,FUA
CAN23F2012,CAN23F,2012,3.3,FUA
CAN23F2013,CAN23F,2013,4.8,FUA
CAN23F2014,CAN23F,2014,4.3,FUA
CAN23F2015,CAN23F,2015,2.8,FUA
CAN23F2016,CAN23F,2016,2.8,FUA
CAN23F2017,CAN23F,2017,2.6,FUA
CAN23F2018,CAN23F,2018,3.8,FUA
CAN23F2019,CAN23F,2019,3.4,FUA
CAN23F2020,CAN23F,2020,5.1,FUA
CAN23F2021,CAN23F,2021,2.0,FUA
NL016F2011,NL016F,2011,1.1,FUA
NL016F2012,NL016F,2012,1.2,FUA
NL016F2013,NL016F,2013,1.2,FUA
NL016F2014,NL016F,2014,1.0,FUA
NL016F2015,NL016F,2015,1.1,FUA
NL016F2016,NL016F,2016,1.1,FUA
NL016F2017,NL016F,2017,1.1,FUA
NL016F2018,NL016F,2018,1.2,FUA
NL016F2019,NL016F,2019,0.9,FUA
NL016F2020,NL016F,2020,1.1,FUA
NL016F2021,NL016F,2021,1.0,FUA
LT006F2011,LT006F,2011,1.8,FUA
LT006F2012,LT006F,2012,2.2,FUA
LT006F2013,LT006F,2013,3.0,FUA
LT006F2014,LT006F,2014,2.3,FUA
LT006F2015,LT006F,2015,2.0,FUA
LT006F2016,LT006F,2016,2.3,FUA
LT006F2017,LT006F,2017,2.1,FUA
LT006F2018,LT006F,2018,2.7,FUA
LT006F2019,LT006F,2019,2.5,FUA
LT006F2020,LT006F,2020,1.7,FUA
LT006F2021,LT006F,2021,2.4,FUA
LV004F2011,LV004F,2011,2.8,FUA
LV004F2012,LV004F,2012,3.6,FUA
LV004F2013,LV004F,2013,3.9,FUA
LV004F2014,LV004F,2014,2.4,FUA
LV004F2015,LV004F,2015,2.7,FUA
LV004F2016,LV004F,2016,2.6,FUA
LV004F2017,LV004F,2017,3.0,FUA
LV004F2018,LV004F,2018,2.5,FUA
LV004F2019,LV004F,2019,2.5,FUA
LV004F2020,LV004F,2020,1.9,FUA
LV004F2021,LV004F,2021,2.6,FUA
CAN24F2011,CAN24F,2011,2.5,FUA
CAN24F2012,CAN24F,2012,2.1,FUA
CAN24F2013,CAN24F,2013,3.0,FUA
CAN24F2014,CAN24F,2014,3.6,FUA
CAN24F2015,CAN24F,2015,3.0,FUA
CAN24F2016,CAN24F,2016,2.3,FUA
CAN24F2017,CAN24F,2017,2.4,FUA
CAN24F2018,CAN24F,2018,2.3,FUA
CAN24F2019,CAN24F,2019,2.9,FUA
CAN24F2020,CAN24F,2020,2.2,FUA
CAN24F2021,CAN24F,2021,2.8,FUA
USA146F2011,USA146F,2011,1.3,FUA
USA146F2012,USA146F,2012,1.0,FUA
USA146F2013,USA146F,2013,0.9,FUA
USA146F2014,USA146F,2014,1.4,FUA
USA146F2015,USA146F,2015,1.4,FUA
USA146F2016,USA146F,2016,1.1,FUA
USA146F2017,USA146F,2017,1.1,FUA
USA146F2018,USA146F,2018,1.4,FUA
USA146F2019,USA146F,2019,1.5,FUA
USA146F2020,USA146F,2020,1.4,FUA
USA146F2021,USA146F,2021,1.4,FUA
PT011F2011,PT011F,2011,-0.1,FUA
PT011F2012,PT011F,2012,0.0,FUA
PT011F2013,PT011F,2013,0.0,FUA
PT011F2014,PT011F,2014,0.3,FUA
PT011F2015,PT011F,2015,0.0,FUA
PT011F2016,PT011F,2016,-0.1,FUA
PT011F2017,PT011F,2017,-0.2,FUA
PT011F2018,PT011F,2018,-0.2,FUA
PT011F2019,PT011F,2019,0.3,FUA
PT011F2020,PT011F,2020,0.2,FUA
PT011F2021,PT011F,2021,0.4,FUA
FR021F2011,FR021F,2011,1.6,FUA
FR021F2012,FR021F,2012,1.9,FUA
FR021F2013,FR021F,2013,2.3,FUA
FR021F2014,FR021F,2014,2.0,FUA
FR021F2015,FR021F,2015,1.9,FUA
FR021F2016,FR021F,2016,1.7,FUA
FR021F2017,FR021F,2017,1.9,FUA
FR021F2018,FR021F,2018,1.5,FUA
FR021F2019,FR021F,2019,1.3,FUA
FR021F2020,FR021F,2020,1.8,FUA
FR021F2021,FR021F,2021,2.2,FUA
NZL05F2011,NZL05F,2011,1.2,FUA
NZL05F2012,NZL05F,2012,1.2,FUA
NZL05F2013,NZL05F,2013,1.0,FUA
NZL05F2014,NZL05F,2014,0.9,FUA
NZL05F2015,NZL05F,2015,1.1,FUA
NZL05F2016,NZL05F,2016,1.2,FUA
NZL05F2017,NZL05F,2017,1.0,FUA
NZL05F2018,NZL05F,2018,1.2,FUA
NZL05F2019,NZL05F,2019,0.7,FUA
NZL05F2020,NZL05F,2020,0.5,FUA
NZL05F2021,NZL05F,2021,0.8,FUA
MEX51F2011,MEX51F,2011,2.6,FUA
MEX51F2012,MEX51F,2012,3.0,FUA
MEX51F2013,MEX51F,2013,3.1,FUA
MEX51F2014,MEX51F,2014,2.7,FUA
MEX51F2015,MEX51F,2015,2.8,FUA
MEX51F2016,MEX51F,2016,2.7,FUA
MEX51F2017,MEX51F,2017,2.7,FUA
MEX51F2018,MEX51F,2018,3.2,FUA
