id,REF_AREA,TIME_PERIOD,HEAT_VALUE,TERRITORIAL_LEVEL
ES044F1998,ES044F,1998,6,FUA
ES044F1999,ES044F,1999,10,FUA
ES044F2000,ES044F,2000,4,FUA
ES044F2001,ES044F,2001,3,FUA
ES044F2002,ES044F,2002,1,FUA
ES044F2003,ES044F,2003,16,FUA
ES044F2004,ES044F,2004,9,FUA
ES044F2005,ES044F,2005,4,FUA
ES044F2006,ES044F,2006,6,FUA
ES044F2007,ES044F,2007,2,FUA
ES044F2008,ES044F,2008,4,FUA
ES044F2009,ES044F,2009,9,FUA
ES044F2010,ES044F,2010,5,FUA
ES044F2011,ES044F,2011,6,FUA
ES044F2012,ES044F,2012,12,FUA
ES044F2013,ES044F,2013,4,FUA
ES044F2014,ES044F,2014,7,FUA
ES044F2015,ES044F,2015,16,FUA
ES044F2016,ES044F,2016,7,FUA
ES044F2017,ES044F,2017,12,FUA
ES044F2018,ES044F,2018,15,FUA
ES044F2019,ES044F,2019,11,FUA
ES044F2020,ES044F,2020,14,FUA
ES044F2021,ES044F,2021,12,FUA
JPN61F2004,JPN61F,2004,9,FUA
JPN61F2005,JPN61F,2005,5,FUA
JPN61F2006,JPN61F,2006,5,FUA
JPN61F2007,JPN61F,2007,6,FUA
JPN61F2008,JPN61F,2008,4,FUA
JPN61F2009,JPN61F,2009,5,FUA
JPN61F2010,JPN61F,2010,19,FUA
JPN61F2011,JPN61F,2011,14,FUA
JPN61F2012,JPN61F,2012,13,FUA
JPN61F2013,JPN61F,2013,8,FUA
JPN61F2014,JPN61F,2014,7,FUA
JPN61F2015,JPN61F,2015,8,FUA
JPN61F2016,JPN61F,2016,8,FUA
JPN61F2017,JPN61F,2017,8,FUA
JPN61F2018,JPN61F,2018,4,FUA
JPN61F2019,JPN61F,2019,10,FUA
JPN61F2020,JPN61F,2020,10,FUA
JPN61F2021,JPN61F,2021,14,FUA
ES044F1981,ES044F,1981,0,FUA
ES044F1982,ES044F,1982,2,FUA
ES044F1983,ES044F,1983,1,FUA
ES044F1984,ES044F,1984,2,FUA
ES044F1985,ES044F,1985,1,FUA
ES044F1986,ES044F,1986,6,FUA
ES044F1987,ES044F,1987,4,FUA
ES044F1988,ES044F,1988,3,FUA
ES044F1989,ES044F,1989,11,FUA
ES044F1990,ES044F,1990,8,FUA
ES044F1991,ES044F,1991,10,FUA
ES044F1992,ES044F,1992,5,FUA
ES044F1993,ES044F,1993,4,FUA
ES044F1994,ES044F,1994,15,FUA
ES044F1995,ES044F,1995,5,FUA
JPN61F1988,JPN61F,1988,5,FUA
JPN61F1989,JPN61F,1989,4,FUA
JPN61F1990,JPN61F,1990,7,FUA
JPN61F1991,JPN61F,1991,3,FUA
JPN61F1992,JPN61F,1992,2,FUA
JPN61F1993,JPN61F,1993,0,FUA
JPN61F1994,JPN61F,1994,18,FUA
JPN61F1995,JPN61F,1995,4,FUA
JPN61F1996,JPN61F,1996,3,FUA
JPN61F1997,JPN61F,1997,3,FUA
JPN61F1998,JPN61F,1998,2,FUA
JPN61F1999,JPN61F,1999,12,FUA
JPN61F2000,JPN61F,2000,9,FUA
JPN61F2001,JPN61F,2001,4,FUA
JPN61F2002,JPN61F,2002,2,FUA
JPN61F2003,JPN61F,2003,2,FUA
JPN61F1981,JPN61F,1981,5,FUA
JPN61F1982,JPN61F,1982,5,FUA
JPN61F1983,JPN61F,1983,4,FUA
JPN61F1984,JPN61F,1984,10,FUA
JPN61F1985,JPN61F,1985,11,FUA
JPN61F1986,JPN61F,1986,5,FUA
JPN61F1987,JPN61F,1987,5,FUA
MEX12F1996,MEX12F,1996,228,FUA
MEX12F1997,MEX12F,1997,209,FUA
MEX12F1998,MEX12F,1998,224,FUA
MEX12F1999,MEX12F,1999,231,FUA
MEX12F2000,MEX12F,2000,236,FUA
MEX12F2001,MEX12F,2001,217,FUA
MEX12F2002,MEX12F,2002,230,FUA
MEX12F2003,MEX12F,2003,212,FUA
MEX12F2004,MEX12F,2004,210,FUA
MEX12F2005,MEX12F,2005,234,FUA
MEX12F2006,MEX12F,2006,242,FUA
MEX12F2007,MEX12F,2007,242,FUA
MEX12F2008,MEX12F,2008,208,FUA
MEX12F2009,MEX12F,2009,239,FUA
MEX12F2010,MEX12F,2010,206,FUA
MEX12F2011,MEX12F,2011,257,FUA
MEX12F2012,MEX12F,2012,251,FUA
MEX12F2013,MEX12F,2013,223,FUA
MEX12F2014,MEX12F,2014,226,FUA
MEX12F2015,MEX12F,2015,228,FUA
MEX12F2016,MEX12F,2016,240,FUA
MEX12F2017,MEX12F,2017,255,FUA
MEX12F2018,MEX12F,2018,225,FUA
MEX12F2019,MEX12F,2019,260,FUA
MEX12F2020,MEX12F,2020,243,FUA
MEX12F2021,MEX12F,2021,257,FUA
ES026C1981,ES026C,1981,41,CITY
ES026C1982,ES026C,1982,41,CITY
ES026C1983,ES026C,1983,35,CITY
ES026C1984,ES026C,1984,32,CITY
ES026C1985,ES026C,1985,42,CITY
ES026C1986,ES026C,1986,38,CITY
ES026C1987,ES026C,1987,50,CITY
ES026C1988,ES026C,1988,47,CITY
ES026C1989,ES026C,1989,51,CITY
ES026C1990,ES026C,1990,44,CITY
ES026C1991,ES026C,1991,50,CITY
ES026C1992,ES026C,1992,39,CITY
ES026C1993,ES026C,1993,28,CITY
ES026C1994,ES026C,1994,49,CITY
ES026C1995,ES026C,1995,39,CITY
ES026C1996,ES026C,1996,30,CITY
ES026C1997,ES026C,1997,40,CITY
ES026C1998,ES026C,1998,43,CITY
ES026C1999,ES026C,1999,48,CITY
ES026C2000,ES026C,2000,31,CITY
ES026C2001,ES026C,2001,46,CITY
ES026C2002,ES026C,2002,34,CITY
ES026C2003,ES026C,2003,67,CITY
ES026C2004,ES026C,2004,43,CITY
ES026C2005,ES026C,2005,54,CITY
ES026C2006,ES026C,2006,65,CITY
ES026C2007,ES026C,2007,37,CITY
ES026C2008,ES026C,2008,42,CITY
ES026C2009,ES026C,2009,58,CITY
ES026C2010,ES026C,2010,59,CITY
ES026C2011,ES026C,2011,63,CITY
ES026C2012,ES026C,2012,56,CITY
ES026C2013,ES026C,2013,46,CITY
ES026C2014,ES026C,2014,43,CITY
ES026C2015,ES026C,2015,56,CITY
ES026C2016,ES026C,2016,58,CITY
ES026C2017,ES026C,2017,59,CITY
ES026C2018,ES026C,2018,76,CITY
ES026C2019,ES026C,2019,69,CITY
ES026C2020,ES026C,2020,66,CITY
ES026C2021,ES026C,2021,50,CITY
MEX33F2004,MEX33F,2004,95,FUA
MEX33F2005,MEX33F,2005,139,FUA
MEX33F2006,MEX33F,2006,139,FUA
MEX33F2007,MEX33F,2007,123,FUA
MEX33F2008,MEX33F,2008,105,FUA
MEX33F2009,MEX33F,2009,166,FUA
MEX33F2010,MEX33F,2010,122,FUA
MEX33F2011,MEX33F,2011,168,FUA
MEX33F2012,MEX33F,2012,126,FUA
MEX33F2013,MEX33F,2013,117,FUA
MEX33F2014,MEX33F,2014,119,FUA
MEX33F2015,MEX33F,2015,127,FUA
MEX33F2016,MEX33F,2016,130,FUA
MEX33F2017,MEX33F,2017,159,FUA
MEX33F2018,MEX33F,2018,141,FUA
MEX33F2019,MEX33F,2019,189,FUA
MEX33F2020,MEX33F,2020,185,FUA
MEX33F2021,MEX33F,2021,129,FUA
MEX12F1981,MEX12F,1981,200,FUA
MEX12F1982,MEX12F,1982,234,FUA
MEX12F1983,MEX12F,1983,192,FUA
MEX12F1984,MEX12F,1984,206,FUA
MEX12F1985,MEX12F,1985,213,FUA
MEX12F1986,MEX12F,1986,213,FUA
MEX12F1987,MEX12F,1987,171,FUA
MEX12F1988,MEX12F,1988,219,FUA
MEX12F1989,MEX12F,1989,228,FUA
MEX12F1990,MEX12F,1990,217,FUA
MEX12F1991,MEX12F,1991,196,FUA
MEX12F1992,MEX12F,1992,213,FUA
MEX12F1993,MEX12F,1993,209,FUA
MEX12F1994,MEX12F,1994,247,FUA
MEX12F1995,MEX12F,1995,237,FUA
MEX33F1988,MEX33F,1988,115,FUA
MEX33F1989,MEX33F,1989,109,FUA
MEX33F1990,MEX33F,1990,87,FUA
MEX33F1991,MEX33F,1991,107,FUA
MEX33F1992,MEX33F,1992,75,FUA
MEX33F1993,MEX33F,1993,97,FUA
MEX33F1994,MEX33F,1994,141,FUA
MEX33F1995,MEX33F,1995,122,FUA
MEX33F1996,MEX33F,1996,110,FUA
MEX33F1997,MEX33F,1997,121,FUA
MEX33F1998,MEX33F,1998,134,FUA
MEX33F1999,MEX33F,1999,122,FUA
MEX33F2000,MEX33F,2000,131,FUA
MEX33F2001,MEX33F,2001,105,FUA
MEX33F2002,MEX33F,2002,128,FUA
MEX33F2003,MEX33F,2003,117,FUA
MEX33F1981,MEX33F,1981,91,FUA
MEX33F1982,MEX33F,1982,146,FUA
MEX33F1983,MEX33F,1983,103,FUA
MEX33F1984,MEX33F,1984,78,FUA
MEX33F1985,MEX33F,1985,81,FUA
MEX33F1986,MEX33F,1986,94,FUA
MEX33F1987,MEX33F,1987,103,FUA
UK535F2004,UK535F,2004,0,FUA
UK535F2005,UK535F,2005,1,FUA
UK535F2006,UK535F,2006,7,FUA
UK535F2007,UK535F,2007,0,FUA
UK535F2008,UK535F,2008,0,FUA
UK535F2009,UK535F,2009,0,FUA
UK535F2010,UK535F,2010,0,FUA
UK535F2011,UK535F,2011,0,FUA
UK535F2012,UK535F,2012,1,FUA
UK535F2013,UK535F,2013,5,FUA
UK535F2014,UK535F,2014,0,FUA
UK535F2015,UK535F,2015,1,FUA
UK535F2016,UK535F,2016,3,FUA
UK535F2017,UK535F,2017,5,FUA
UK535F2018,UK535F,2018,3,FUA
UK535F2019,UK535F,2019,4,FUA
UK535F2020,UK535F,2020,6,FUA
UK535F2021,UK535F,2021,5,FUA
UK535F1988,UK535F,1988,0,FUA
UK535F1989,UK535F,1989,3,FUA
UK535F1990,UK535F,1990,6,FUA
UK535F1991,UK535F,1991,0,FUA
UK535F1992,UK535F,1992,0,FUA
UK535F1993,UK535F,1993,0,FUA
UK535F1994,UK535F,1994,1,FUA
UK535F1995,UK535F,1995,10,FUA
UK535F1996,UK535F,1996,0,FUA
UK535F1997,UK535F,1997,3,FUA
UK535F1998,UK535F,1998,1,FUA
UK535F1999,UK535F,1999,0,FUA
UK535F2000,UK535F,2000,0,FUA
UK535F2001,UK535F,2001,1,FUA
UK535F2002,UK535F,2002,1,FUA
UK535F2003,UK535F,2003,8,FUA
UK535F1981,UK535F,1981,0,FUA
UK535F1982,UK535F,1982,1,FUA
UK535F1983,UK535F,1983,9,FUA
UK535F1984,UK535F,1984,0,FUA
UK535F1985,UK535F,1985,0,FUA
UK535F1986,UK535F,1986,0,FUA
UK535F1987,UK535F,1987,1,FUA
EL012C2000,EL012C,2000,33,CITY
EL012C2001,EL012C,2001,36,CITY
EL012C2002,EL012C,2002,25,CITY
EL012C2003,EL012C,2003,35,CITY
EL012C2004,EL012C,2004,19,CITY
EL012C2005,EL012C,2005,17,CITY
EL012C2006,EL012C,2006,31,CITY
EL012C2007,EL012C,2007,52,CITY
EL012C2008,EL012C,2008,34,CITY
EL012C2009,EL012C,2009,24,CITY
EL012C2010,EL012C,2010,44,CITY
EL012C2011,EL012C,2011,41,CITY
EL012C2012,EL012C,2012,55,CITY
EL012C2013,EL012C,2013,32,CITY
EL012C2014,EL012C,2014,27,CITY
EL012C2015,EL012C,2015,43,CITY
EL012C2016,EL012C,2016,40,CITY
EL012C2017,EL012C,2017,43,CITY
EL012C2018,EL012C,2018,39,CITY
EL012C2019,EL012C,2019,53,CITY
EL012C2020,EL012C,2020,34,CITY
EL012C2021,EL012C,2021,53,CITY
IT059F1981,IT059F,1981,75,FUA
IT059F1982,IT059F,1982,89,FUA
IT059F1983,IT059F,1983,74,FUA
IT059F1984,IT059F,1984,47,FUA
IT059F1985,IT059F,1985,76,FUA
IT059F1986,IT059F,1986,75,FUA
IT059F1987,IT059F,1987,94,FUA
IT059F1988,IT059F,1988,83,FUA
IT059F1989,IT059F,1989,63,FUA
IT059F1990,IT059F,1990,79,FUA
IT059F1991,IT059F,1991,70,FUA
IT059F1992,IT059F,1992,75,FUA
IT059F1993,IT059F,1993,96,FUA
IT059F1994,IT059F,1994,96,FUA
IT059F1995,IT059F,1995,64,FUA
IT059F1996,IT059F,1996,63,FUA
IT059F1997,IT059F,1997,74,FUA
IT059F1998,IT059F,1998,85,FUA
IT059F1999,IT059F,1999,87,FUA
IT059F2000,IT059F,2000,85,FUA
IT059F2001,IT059F,2001,80,FUA
IT059F2002,IT059F,2002,75,FUA
IT059F2003,IT059F,2003,104,FUA
IT059F2004,IT059F,2004,76,FUA
IT059F2005,IT059F,2005,78,FUA
IT059F2006,IT059F,2006,75,FUA
IT059F2007,IT059F,2007,88,FUA
IT059F2008,IT059F,2008,94,FUA
IT059F2009,IT059F,2009,93,FUA
IT059F2010,IT059F,2010,70,FUA
IT059F2011,IT059F,2011,85,FUA
IT059F2012,IT059F,2012,101,FUA
IT059F2013,IT059F,2013,85,FUA
IT059F2014,IT059F,2014,84,FUA
IT059F2015,IT059F,2015,95,FUA
IT059F2016,IT059F,2016,80,FUA
IT059F2017,IT059F,2017,91,FUA
IT059F2018,IT059F,2018,97,FUA
IT059F2019,IT059F,2019,99,FUA
IT059F2020,IT059F,2020,89,FUA
IT059F2021,IT059F,2021,101,FUA
FI009F2007,FI009F,2007,0,FUA
FI009F2008,FI009F,2008,0,FUA
FI009F2009,FI009F,2009,0,FUA
FI009F2010,FI009F,2010,5,FUA
FI009F2011,FI009F,2011,1,FUA
FI009F2012,FI009F,2012,0,FUA
FI009F2013,FI009F,2013,0,FUA
FI009F2014,FI009F,2014,1,FUA
FI009F2015,FI009F,2015,0,FUA
FI009F2016,FI009F,2016,0,FUA
FI009F2017,FI009F,2017,0,FUA
FI009F2018,FI009F,2018,4,FUA
FI009F2019,FI009F,2019,1,FUA
FI009F2020,FI009F,2020,1,FUA
FI009F2021,FI009F,2021,4,FUA
EL012C1981,EL012C,1981,9,CITY
EL012C1982,EL012C,1982,18,CITY
EL012C1983,EL012C,1983,9,CITY
EL012C1984,EL012C,1984,9,CITY
EL012C1985,EL012C,1985,12,CITY
EL012C1986,EL012C,1986,24,CITY
EL012C1987,EL012C,1987,25,CITY
EL012C1988,EL012C,1988,36,CITY
EL012C1989,EL012C,1989,14,CITY
EL012C1990,EL012C,1990,16,CITY
EL012C1991,EL012C,1991,17,CITY
EL012C1992,EL012C,1992,24,CITY
EL012C1993,EL012C,1993,20,CITY
EL012C1994,EL012C,1994,37,CITY
EL012C1995,EL012C,1995,11,CITY
EL012C1996,EL012C,1996,21,CITY
EL012C1997,EL012C,1997,20,CITY
EL012C1998,EL012C,1998,32,CITY
EL012C1999,EL012C,1999,33,CITY
FI009F1989,FI009F,1989,0,FUA
FI009F1990,FI009F,1990,0,FUA
FI009F1991,FI009F,1991,0,FUA
FI009F1992,FI009F,1992,0,FUA
FI009F1993,FI009F,1993,0,FUA
FI009F1994,FI009F,1994,2,FUA
FI009F1995,FI009F,1995,0,FUA
FI009F1996,FI009F,1996,0,FUA
FI009F1997,FI009F,1997,0,FUA
FI009F1998,FI009F,1998,0,FUA
FI009F1999,FI009F,1999,0,FUA
FI009F2000,FI009F,2000,0,FUA
FI009F2001,FI009F,2001,0,FUA
FI009F2002,FI009F,2002,0,FUA
FI009F2003,FI009F,2003,2,FUA
FI009F2004,FI009F,2004,0,FUA
FI009F2005,FI009F,2005,0,FUA
FI009F2006,FI009F,2006,0,FUA
FI009F1981,FI009F,1981,0,FUA
FI009F1982,FI009F,1982,0,FUA
FI009F1983,FI009F,1983,0,FUA
FI009F1984,FI009F,1984,0,FUA
FI009F1985,FI009F,1985,0,FUA
FI009F1986,FI009F,1986,0,FUA
FI009F1987,FI009F,1987,0,FUA
FI009F1988,FI009F,1988,3,FUA
NL024C2021,NL024C,2021,4,CITY
BG013F1981,BG013F,1981,38,FUA
BG013F1982,BG013F,1982,37,FUA
BG013F1983,BG013F,1983,32,FUA
BG013F1984,BG013F,1984,32,FUA
BG013F1985,BG013F,1985,30,FUA
BG013F1986,BG013F,1986,42,FUA
BG013F1987,BG013F,1987,45,FUA
BG013F1988,BG013F,1988,53,FUA
BG013F1989,BG013F,1989,37,FUA
BG013F1990,BG013F,1990,42,FUA
BG013F1991,BG013F,1991,44,FUA
BG013F1992,BG013F,1992,41,FUA
BG013F1993,BG013F,1993,43,FUA
BG013F1994,BG013F,1994,65,FUA
BG013F1995,BG013F,1995,40,FUA
BG013F1996,BG013F,1996,46,FUA
BG013F1997,BG013F,1997,35,FUA
BG013F1998,BG013F,1998,53,FUA
BG013F1999,BG013F,1999,61,FUA
BG013F2000,BG013F,2000,61,FUA
BG013F2001,BG013F,2001,63,FUA
BG013F2002,BG013F,2002,52,FUA
BG013F2003,BG013F,2003,60,FUA
BG013F2004,BG013F,2004,43,FUA
BG013F2005,BG013F,2005,39,FUA
BG013F2006,BG013F,2006,55,FUA
BG013F2007,BG013F,2007,68,FUA
BG013F2008,BG013F,2008,58,FUA
BG013F2009,BG013F,2009,57,FUA
BG013F2010,BG013F,2010,56,FUA
BG013F2011,BG013F,2011,62,FUA
BG013F2012,BG013F,2012,73,FUA
BG013F2013,BG013F,2013,59,FUA
BG013F2014,BG013F,2014,51,FUA
BG013F2015,BG013F,2015,56,FUA
BG013F2016,BG013F,2016,62,FUA
BG013F2017,BG013F,2017,71,FUA
BG013F2018,BG013F,2018,62,FUA
BG013F2019,BG013F,2019,67,FUA
BG013F2020,BG013F,2020,72,FUA
BG013F2021,BG013F,2021,62,FUA
MEX12C1996,MEX12C,1996,228,CITY
MEX12C1997,MEX12C,1997,209,CITY
MEX12C1998,MEX12C,1998,224,CITY
MEX12C1999,MEX12C,1999,231,CITY
MEX12C2000,MEX12C,2000,236,CITY
MEX12C2001,MEX12C,2001,217,CITY
MEX12C2002,MEX12C,2002,230,CITY
MEX12C2003,MEX12C,2003,212,CITY
MEX12C2004,MEX12C,2004,210,CITY
MEX12C2005,MEX12C,2005,234,CITY
MEX12C2006,MEX12C,2006,242,CITY
MEX12C2007,MEX12C,2007,242,CITY
MEX12C2008,MEX12C,2008,208,CITY
MEX12C2009,MEX12C,2009,239,CITY
MEX12C2010,MEX12C,2010,206,CITY
MEX12C2011,MEX12C,2011,257,CITY
MEX12C2012,MEX12C,2012,251,CITY
MEX12C2013,MEX12C,2013,223,CITY
MEX12C2014,MEX12C,2014,226,CITY
MEX12C2015,MEX12C,2015,228,CITY
MEX12C2016,MEX12C,2016,240,CITY
MEX12C2017,MEX12C,2017,255,CITY
MEX12C2018,MEX12C,2018,225,CITY
MEX12C2019,MEX12C,2019,260,CITY
MEX12C2020,MEX12C,2020,243,CITY
MEX12C2021,MEX12C,2021,257,CITY
NL024C1981,NL024C,1981,7,CITY
NL024C1982,NL024C,1982,11,CITY
NL024C1983,NL024C,1983,18,CITY
NL024C1984,NL024C,1984,5,CITY
NL024C1985,NL024C,1985,1,CITY
NL024C1986,NL024C,1986,6,CITY
NL024C1987,NL024C,1987,3,CITY
NL024C1988,NL024C,1988,0,CITY
NL024C1989,NL024C,1989,6,CITY
NL024C1990,NL024C,1990,9,CITY
NL024C1991,NL024C,1991,6,CITY
NL024C1992,NL024C,1992,5,CITY
NL024C1993,NL024C,1993,1,CITY
NL024C1994,NL024C,1994,21,CITY
NL024C1995,NL024C,1995,20,CITY
NL024C1996,NL024C,1996,3,CITY
NL024C1997,NL024C,1997,11,CITY
NL024C1998,NL024C,1998,9,CITY
NL024C1999,NL024C,1999,6,CITY
NL024C2000,NL024C,2000,3,CITY
NL024C2001,NL024C,2001,7,CITY
NL024C2002,NL024C,2002,11,CITY
NL024C2003,NL024C,2003,15,CITY
NL024C2004,NL024C,2004,7,CITY
NL024C2005,NL024C,2005,9,CITY
NL024C2006,NL024C,2006,15,CITY
NL024C2007,NL024C,2007,6,CITY
NL024C2008,NL024C,2008,5,CITY
NL024C2009,NL024C,2009,7,CITY
NL024C2010,NL024C,2010,13,CITY
NL024C2011,NL024C,2011,1,CITY
NL024C2012,NL024C,2012,7,CITY
NL024C2013,NL024C,2013,11,CITY
NL024C2014,NL024C,2014,7,CITY
NL024C2015,NL024C,2015,12,CITY
NL024C2016,NL024C,2016,13,CITY
NL024C2017,NL024C,2017,8,CITY
NL024C2018,NL024C,2018,25,CITY
NL024C2019,NL024C,2019,16,CITY
NL024C2020,NL024C,2020,17,CITY
COL06C2004,COL06C,2004,109,CITY
COL06C2005,COL06C,2005,102,CITY
COL06C2006,COL06C,2006,102,CITY
COL06C2007,COL06C,2007,89,CITY
COL06C2008,COL06C,2008,74,CITY
COL06C2009,COL06C,2009,120,CITY
COL06C2010,COL06C,2010,108,CITY
COL06C2011,COL06C,2011,84,CITY
COL06C2012,COL06C,2012,109,CITY
COL06C2013,COL06C,2013,112,CITY
COL06C2014,COL06C,2014,133,CITY
COL06C2015,COL06C,2015,166,CITY
COL06C2016,COL06C,2016,159,CITY
COL06C2017,COL06C,2017,129,CITY
COL06C2018,COL06C,2018,123,CITY
COL06C2019,COL06C,2019,156,CITY
COL06C2020,COL06C,2020,146,CITY
COL06C2021,COL06C,2021,111,CITY
MEX12C1981,MEX12C,1981,200,CITY
MEX12C1982,MEX12C,1982,234,CITY
MEX12C1983,MEX12C,1983,192,CITY
MEX12C1984,MEX12C,1984,206,CITY
MEX12C1985,MEX12C,1985,213,CITY
MEX12C1986,MEX12C,1986,213,CITY
MEX12C1987,MEX12C,1987,171,CITY
MEX12C1988,MEX12C,1988,219,CITY
MEX12C1989,MEX12C,1989,228,CITY
MEX12C1990,MEX12C,1990,217,CITY
MEX12C1991,MEX12C,1991,196,CITY
MEX12C1992,MEX12C,1992,213,CITY
MEX12C1993,MEX12C,1993,209,CITY
MEX12C1994,MEX12C,1994,247,CITY
MEX12C1995,MEX12C,1995,237,CITY
COL06C1988,COL06C,1988,76,CITY
COL06C1989,COL06C,1989,71,CITY
COL06C1990,COL06C,1990,96,CITY
COL06C1991,COL06C,1991,104,CITY
COL06C1992,COL06C,1992,105,CITY
COL06C1993,COL06C,1993,95,CITY
COL06C1994,COL06C,1994,90,CITY
COL06C1995,COL06C,1995,97,CITY
COL06C1996,COL06C,1996,76,CITY
COL06C1997,COL06C,1997,134,CITY
COL06C1998,COL06C,1998,143,CITY
COL06C1999,COL06C,1999,67,CITY
COL06C2000,COL06C,2000,68,CITY
COL06C2001,COL06C,2001,95,CITY
COL06C2002,COL06C,2002,115,CITY
COL06C2003,COL06C,2003,116,CITY
COL06C1981,COL06C,1981,81,CITY
COL06C1982,COL06C,1982,105,CITY
COL06C1983,COL06C,1983,130,CITY
COL06C1984,COL06C,1984,62,CITY
COL06C1985,COL06C,1985,68,CITY
COL06C1986,COL06C,1986,80,CITY
COL06C1987,COL06C,1987,124,CITY
DE117C1984,DE117C,1984,7,CITY
DE117C1985,DE117C,1985,3,CITY
DE117C1986,DE117C,1986,8,CITY
DE117C1987,DE117C,1987,1,CITY
DE117C1988,DE117C,1988,6,CITY
DE117C1989,DE117C,1989,10,CITY
DE117C1990,DE117C,1990,12,CITY
DE117C1991,DE117C,1991,8,CITY
DE117C1992,DE117C,1992,19,CITY
DE117C1993,DE117C,1993,6,CITY
DE117C1994,DE117C,1994,24,CITY
DE117C1995,DE117C,1995,17,CITY
DE117C1996,DE117C,1996,5,CITY
DE117C1997,DE117C,1997,10,CITY
DE117C1998,DE117C,1998,8,CITY
DE117C1999,DE117C,1999,7,CITY
DE117C2000,DE117C,2000,12,CITY
DE117C2001,DE117C,2001,11,CITY
DE117C2002,DE117C,2002,16,CITY
DE117C2003,DE117C,2003,30,CITY
DE117C2004,DE117C,2004,6,CITY
DE117C2005,DE117C,2005,11,CITY
DE117C2006,DE117C,2006,28,CITY
DE117C2007,DE117C,2007,13,CITY
DE117C2008,DE117C,2008,12,CITY
DE117C2009,DE117C,2009,7,CITY
DE117C2010,DE117C,2010,19,CITY
DE117C2011,DE117C,2011,11,CITY
DE117C2012,DE117C,2012,16,CITY
DE117C2013,DE117C,2013,14,CITY
DE117C2014,DE117C,2014,18,CITY
DE117C2015,DE117C,2015,26,CITY
DE117C2016,DE117C,2016,13,CITY
DE117C2017,DE117C,2017,8,CITY
DE117C2018,DE117C,2018,32,CITY
DE117C2019,DE117C,2019,31,CITY
DE117C2020,DE117C,2020,21,CITY
DE117C2021,DE117C,2021,11,CITY
ES050C1997,ES050C,1997,11,CITY
ES050C1998,ES050C,1998,10,CITY
ES050C1999,ES050C,1999,9,CITY
ES050C2000,ES050C,2000,9,CITY
ES050C2001,ES050C,2001,11,CITY
ES050C2002,ES050C,2002,1,CITY
ES050C2003,ES050C,2003,36,CITY
ES050C2004,ES050C,2004,9,CITY
ES050C2005,ES050C,2005,7,CITY
ES050C2006,ES050C,2006,23,CITY
ES050C2007,ES050C,2007,3,CITY
ES050C2008,ES050C,2008,6,CITY
ES050C2009,ES050C,2009,19,CITY
ES050C2010,ES050C,2010,9,CITY
ES050C2011,ES050C,2011,8,CITY
ES050C2012,ES050C,2012,12,CITY
ES050C2013,ES050C,2013,14,CITY
ES050C2014,ES050C,2014,3,CITY
ES050C2015,ES050C,2015,21,CITY
ES050C2016,ES050C,2016,17,CITY
ES050C2017,ES050C,2017,17,CITY
ES050C2018,ES050C,2018,30,CITY
ES050C2019,ES050C,2019,32,CITY
ES050C2020,ES050C,2020,32,CITY
ES050C2021,ES050C,2021,12,CITY
FR077F1981,FR077F,1981,11,FUA
FR077F1982,FR077F,1982,15,FUA
FR077F1983,FR077F,1983,30,FUA
FR077F1984,FR077F,1984,12,FUA
FR077F1985,FR077F,1985,14,FUA
FR077F1986,FR077F,1986,16,FUA
FR077F1987,FR077F,1987,14,FUA
FR077F1988,FR077F,1988,13,FUA
FR077F1989,FR077F,1989,17,FUA
FR077F1990,FR077F,1990,23,FUA
FR077F1991,FR077F,1991,31,FUA
FR077F1992,FR077F,1992,23,FUA
FR077F1993,FR077F,1993,17,FUA
FR077F1994,FR077F,1994,34,FUA
FR077F1995,FR077F,1995,20,FUA
FR077F1996,FR077F,1996,10,FUA
FR077F1997,FR077F,1997,19,FUA
FR077F1998,FR077F,1998,17,FUA
FR077F1999,FR077F,1999,15,FUA
FR077F2000,FR077F,2000,18,FUA
FR077F2001,FR077F,2001,20,FUA
FR077F2002,FR077F,2002,17,FUA
FR077F2003,FR077F,2003,64,FUA
FR077F2004,FR077F,2004,25,FUA
FR077F2005,FR077F,2005,25,FUA
FR077F2006,FR077F,2006,31,FUA
FR077F2007,FR077F,2007,17,FUA
FR077F2008,FR077F,2008,14,FUA
FR077F2009,FR077F,2009,28,FUA
FR077F2010,FR077F,2010,19,FUA
FR077F2011,FR077F,2011,21,FUA
FR077F2012,FR077F,2012,22,FUA
FR077F2013,FR077F,2013,22,FUA
FR077F2014,FR077F,2014,14,FUA
FR077F2015,FR077F,2015,36,FUA
FR077F2016,FR077F,2016,30,FUA
FR077F2017,FR077F,2017,40,FUA
FR077F2018,FR077F,2018,52,FUA
FR077F2019,FR077F,2019,40,FUA
FR077F2020,FR077F,2020,32,FUA
FR077F2021,FR077F,2021,14,FUA
DE117C1981,DE117C,1981,5,CITY
DE117C1982,DE117C,1982,15,CITY
DE117C1983,DE117C,1983,14,CITY
ES053C2004,ES053C,2004,20,CITY
ES053C2005,ES053C,2005,24,CITY
ES053C2006,ES053C,2006,29,CITY
ES053C2007,ES053C,2007,14,CITY
ES053C2008,ES053C,2008,19,CITY
ES053C2009,ES053C,2009,26,CITY
ES053C2010,ES053C,2010,18,CITY
ES053C2011,ES053C,2011,17,CITY
ES053C2012,ES053C,2012,28,CITY
ES053C2013,ES053C,2013,25,CITY
